verein,spieler_id,name,position,punkte,einsaetze,punkte_pro_spiel,marktwert,trend
RB Leipzig,31846,W. Orbán,Abwehr,7,1 (1),"7,00",7300000,unbekannt
RB Leipzig,33848,Finkgräfe,Abwehr,0,-,-,520000,fallend (Staerke 2)
RB Leipzig,33436,Raum,Abwehr,6,1 (1),"6,00",8390000,fallend (Staerke 1)
RB Leipzig,34431,Koné,Abwehr,0,-,-,790000,fallend (Staerke 2)
RB Leipzig,34479,Estève,Abwehr,0,-,-,4090000,fallend (Staerke 4)
RB Leipzig,32889,Baku,Abwehr,13,1 (1),"13,00",6830000,steigend (Staerke 4)
RB Leipzig,32581,Klostermann,Abwehr,0,-,-,430000,fallend (Staerke 2)
RB Leipzig,32461,Henrichs,Abwehr,4,1 (1),"4,00",2150000,steigend (Staerke 5)
RB Leipzig,33837,Lukeba,Abwehr,8,1 (1),"8,00",5870000,steigend (Staerke 5)
RB Leipzig,34185,Banzuzi,Mittelfeld,3,1 (1),"3,00",4050000,steigend (Staerke 2)
RB Leipzig,34238,Maksimović,Mittelfeld,0,-,-,1120000,fallend (Staerke 3)
RB Leipzig,34348,Kaltefleiter,Mittelfeld,0,-,-,180000,unbekannt
RB Leipzig,34042,Gebel,Mittelfeld,0,-,-,170000,unbekannt
RB Leipzig,34518,El Aynaoui,Mittelfeld,0,-,-,7700000,unbekannt
RB Leipzig,33991,Ouédraogo,Mittelfeld,0,-,-,5340000,steigend (Staerke 5)
RB Leipzig,33769,Seiwald,Mittelfeld,5,1 (1),"5,00",6050000,steigend (Staerke 1)
RB Leipzig,33695,Gruda,Mittelfeld,7,1 (1),"7,00",10370000,steigend (Staerke 1)
RB Leipzig,32977,Baumgartner,Mittelfeld,0,-,-,5180000,fallend (Staerke 4)
RB Leipzig,33353,Reitz,Mittelfeld,12,1 (1),"12,00",6570000,steigend (Staerke 4)
RB Leipzig,34515,Guiu,Sturm,0,-,-,5960000,unbekannt
RB Leipzig,33151,Nkunku,Sturm,5,1 (1),"5,00",15470000,steigend (Staerke 2)
RB Leipzig,34330,Sani,Sturm,0,-,-,170000,fallend (Staerke 1)
RB Leipzig,34309,Konaté,Sturm,0,-,-,430000,fallend (Staerke 2)
RB Leipzig,34271,Rômulo,Sturm,0,-,-,5440000,fallend (Staerke 2)
RB Leipzig,34240,Bakayoko,Sturm,0,1 (1),"0,00",3090000,fallend (Staerke 4)
RB Leipzig,34116,T. Gomis,Sturm,6,1 (1),"6,00",3960000,steigend (Staerke 5)
RB Leipzig,34039,Nusa,Sturm,12,1 (1),"12,00",12220000,steigend (Staerke 2)
Bayer 04 Leverkusen,31827,Blaswich,Torwart,0,-,-,320000,fallend (Staerke 2)
Bayer 04 Leverkusen,32007,Lomb,Torwart,0,-,-,160000,unbekannt
Bayer 04 Leverkusen,32925,Flekken,Torwart,2,1 (1),"2,00",2580000,unbekannt
Bayer 04 Leverkusen,34498,Medina,Abwehr,4,1 (1),"4,00",4100000,fallend (Staerke 2)
Bayer 04 Leverkusen,34496,Gutiérrez,Abwehr,6,1 (1),"6,00",7930000,unbekannt
Bayer 04 Leverkusen,34277,Lucas Vázquez,Abwehr,-2,1 (1),"-2,00",2390000,fallend (Staerke 2)
Bayer 04 Leverkusen,34272,Badé,Abwehr,4,1 (1),"4,00",3020000,fallend (Staerke 4)
Bayer 04 Leverkusen,34217,Quansah,Abwehr,6,1 (1),"6,00",5860000,steigend (Staerke 3)
Bayer 04 Leverkusen,33630,Oermann,Abwehr,0,-,-,290000,steigend (Staerke 1)
Bayer 04 Leverkusen,34520,Doué,Abwehr,0,-,-,5200000,unbekannt
Bayer 04 Leverkusen,33207,Tapsoba,Abwehr,0,1 (1),"0,00",5190000,fallend (Staerke 5)
Bayer 04 Leverkusen,32080,J. Hofmann,Mittelfeld,4,1 (1),"4,00",2200000,steigend (Staerke 5)
Bayer 04 Leverkusen,32129,Andrich,Mittelfeld,0,-,-,2230000,fallend (Staerke 1)
Bayer 04 Leverkusen,34448,Eichhorn,Mittelfeld,0,-,-,2890000,fallend (Staerke 1)
Bayer 04 Leverkusen,34441,Berghoff,Mittelfeld,0,-,-,180000,fallend (Staerke 1)
Bayer 04 Leverkusen,34289,Fernández,Mittelfeld,2,1 (1),"2,00",4060000,unbekannt
Bayer 04 Leverkusen,33530,Tillman,Mittelfeld,5,1 (1),"5,00",7220000,fallend (Staerke 1)
Bayer 04 Leverkusen,33744,Maza,Mittelfeld,6,1 (1),"6,00",8370000,fallend (Staerke 1)
Bayer 04 Leverkusen,33853,Tella,Mittelfeld,0,-,-,3120000,fallend (Staerke 1)
Bayer 04 Leverkusen,33992,García,Mittelfeld,6,1 (1),"6,00",10230000,fallend (Staerke 2)
Bayer 04 Leverkusen,33179,Schick,Sturm,8,1 (1),"8,00",12350000,fallend (Staerke 2)
Bayer 04 Leverkusen,33827,Boniface,Sturm,3,1 (1),"3,00",3360000,steigend (Staerke 1)
Bayer 04 Leverkusen,34461,Moreira,Sturm,-2,1 (1),"-2,00",6910000,fallend (Staerke 4)
Bayer 04 Leverkusen,34433,Damjanović,Sturm,0,-,-,240000,fallend (Staerke 1)
Bayer 04 Leverkusen,34428,Bomba,Sturm,0,-,-,170000,unbekannt
Bayer 04 Leverkusen,34311,Culbreath,Sturm,0,-,-,1160000,steigend (Staerke 1)
Bayer 04 Leverkusen,34024,Terrier,Sturm,0,-,-,1320000,fallend (Staerke 2)
Bayer 04 Leverkusen,34234,Kofane,Sturm,7,1 (1),"7,00",5360000,steigend (Staerke 2)
Bayer 04 Leverkusen,33122,Diaby,Sturm,0,-,-,11470000,unbekannt
Bayer 04 Leverkusen,34285,Ben Seghir,Sturm,0,-,-,1090000,fallend (Staerke 2)
VfB Stuttgart,33747,Seimen,Torwart,0,-,-,1580000,fallend (Staerke 2)
VfB Stuttgart,33401,M. Funk,Torwart,0,-,-,160000,unbekannt
VfB Stuttgart,33342,Drljača,Torwart,0,-,-,160000,unbekannt
VfB Stuttgart,32891,Bredlow,Torwart,7,2 (2),"3,50",2450000,steigend (Staerke 3)
VfB Stuttgart,34112,Jaquez,Abwehr,0,-,-,570000,unbekannt
VfB Stuttgart,34050,Al-Dakhil,Abwehr,0,-,-,530000,unbekannt
VfB Stuttgart,34001,Hendriks,Abwehr,4,2 (2),"2,00",2370000,fallend (Staerke 2)
VfB Stuttgart,32509,Mittelstädt,Abwehr,12,2 (2),"6,00",7570000,fallend (Staerke 1)
VfB Stuttgart,32773,Zagadou,Abwehr,0,-,-,630000,fallend (Staerke 1)
VfB Stuttgart,34115,Jeltsch,Abwehr,8,2 (2),"4,00",3390000,unbekannt
VfB Stuttgart,34197,Assignon,Abwehr,0,-,-,630000,steigend (Staerke 5)
VfB Stuttgart,33850,Stergiou,Abwehr,1,1 (1),"1,00",480000,steigend (Staerke 3)
VfB Stuttgart,32880,Vagnoman,Abwehr,24,2 (2),"12,00",3920000,steigend (Staerke 5)
VfB Stuttgart,33552,Chabot,Abwehr,8,2 (2),"4,00",3970000,fallend (Staerke 2)
VfB Stuttgart,34074,Malanga,Mittelfeld,0,-,-,240000,steigend (Staerke 1)
VfB Stuttgart,34288,El Khannouss,Mittelfeld,15,2 (2),"7,50",6580000,unbekannt
VfB Stuttgart,34488,Yigit,Mittelfeld,0,-,-,210000,steigend (Staerke 1)
VfB Stuttgart,32492,Prömel,Mittelfeld,9,2 (2),"4,50",6110000,unbekannt
VfB Stuttgart,34523,Spalt,Mittelfeld,0,1 (0),-,160000,unbekannt
VfB Stuttgart,32830,Nartey,Mittelfeld,0,-,-,1970000,fallend (Staerke 5)
VfB Stuttgart,33437,Stiller,Mittelfeld,4,2 (2),"2,00",7990000,fallend (Staerke 3)
VfB Stuttgart,33411,Leweling,Mittelfeld,2,2 (2),"1,00",6860000,fallend (Staerke 2)
VfB Stuttgart,33085,Karazor,Mittelfeld,0,-,-,1900000,fallend (Staerke 2)
VfB Stuttgart,32858,Führich,Mittelfeld,4,1 (1),"4,00",7420000,steigend (Staerke 1)
VfB Stuttgart,33832,Undav,Sturm,4,2 (2),"2,00",12880000,fallend (Staerke 1)
VfB Stuttgart,34491,Sauer,Sturm,2,1 (1),"2,00",2410000,steigend (Staerke 3)
VfB Stuttgart,34458,van der Leij,Sturm,0,-,-,290000,fallend (Staerke 1)
VfB Stuttgart,33311,Demirović,Sturm,12,2 (2),"6,00",7670000,unbekannt
VfB Stuttgart,33557,Tiago Tomás,Sturm,2,1 (1),"2,00",4420000,unbekannt
VfB Stuttgart,33718,Diehl,Sturm,0,-,-,180000,unbekannt
VfB Stuttgart,33657,Pejčinović,Sturm,4,2 (2),"2,00",11330000,fallend (Staerke 2)
TSG Hoffenheim,31489,Baumann,Torwart,3,1 (1),"3,00",3250000,fallend (Staerke 2)
TSG Hoffenheim,33313,Philipp,Torwart,0,-,-,160000,fallend (Staerke 1)
TSG Hoffenheim,33913,Petersson,Torwart,0,-,-,160000,unbekannt
TSG Hoffenheim,34446,Rots,Abwehr,0,1 (0),-,2220000,fallend (Staerke 3)
TSG Hoffenheim,34340,Engelns,Abwehr,0,-,-,300000,fallend (Staerke 1)
TSG Hoffenheim,34275,Hajdari,Abwehr,-1,1 (1),"-1,00",2830000,fallend (Staerke 4)
TSG Hoffenheim,34457,Dulic,Abwehr,0,-,-,280000,steigend (Staerke 2)
TSG Hoffenheim,34257,Coufal,Abwehr,7,1 (1),"7,00",5900000,fallend (Staerke 1)
TSG Hoffenheim,34213,Machida,Abwehr,0,-,-,530000,fallend (Staerke 2)
TSG Hoffenheim,34051,Gendrey,Abwehr,0,-,-,400000,fallend (Staerke 2)
TSG Hoffenheim,34048,Hranáč,Abwehr,3,1 (1),"3,00",1580000,steigend (Staerke 2)
TSG Hoffenheim,34487,Abraha,Abwehr,0,-,-,270000,unbekannt
TSG Hoffenheim,33026,Kabak,Abwehr,13,1 (1),"13,00",6120000,steigend (Staerke 4)
TSG Hoffenheim,32693,Bernardo,Abwehr,4,1 (1),"4,00",3400000,steigend (Staerke 2)
TSG Hoffenheim,34242,Burger,Mittelfeld,0,1 (1),"0,00",5930000,fallend (Staerke 4)
TSG Hoffenheim,32553,Kramarić,Mittelfeld,0,1 (0),-,8220000,steigend (Staerke 1)
TSG Hoffenheim,34202,Avdullahu,Mittelfeld,5,1 (1),"5,00",4750000,steigend (Staerke 1)
TSG Hoffenheim,34128,Lenz,Mittelfeld,0,-,-,530000,fallend (Staerke 2)
TSG Hoffenheim,34064,Micheler,Mittelfeld,0,-,-,170000,unbekannt
TSG Hoffenheim,34474,De Cat,Mittelfeld,0,1 (1),"0,00",4940000,fallend (Staerke 2)
TSG Hoffenheim,33857,Conté,Mittelfeld,4,1 (1),"4,00",2550000,steigend (Staerke 5)
TSG Hoffenheim,34034,Prass,Mittelfeld,0,-,-,1060000,fallend (Staerke 4)
TSG Hoffenheim,34336,Fields,Sturm,0,-,-,180000,unbekannt
TSG Hoffenheim,34294,Daghim,Sturm,9,1 (1),"9,00",5450000,steigend (Staerke 5)
TSG Hoffenheim,33270,Lemperle,Sturm,0,-,-,4750000,steigend (Staerke 2)
TSG Hoffenheim,33507,Wimmer,Sturm,4,1 (1),"4,00",5750000,unbekannt
TSG Hoffenheim,33536,Asllani,Sturm,0,-,-,6960000,fallend (Staerke 4)
TSG Hoffenheim,33619,Hložek,Sturm,5,1 (1),"5,00",3860000,steigend (Staerke 2)
TSG Hoffenheim,33885,Moerstedt,Sturm,-3,1 (1),"-3,00",2020000,steigend (Staerke 1)
Sport-Club Freiburg,33647,Backhaus,Torwart,1,1 (1),"1,00",2760000,fallend (Staerke 2)
Sport-Club Freiburg,32506,Huth,Torwart,0,-,-,160000,unbekannt
Sport-Club Freiburg,32656,F. Müller,Torwart,0,-,-,210000,unbekannt
Sport-Club Freiburg,33815,Rosenfelder,Abwehr,2,1 (1),"2,00",1360000,steigend (Staerke 3)
Sport-Club Freiburg,33829,Makengo,Abwehr,3,1 (1),"3,00",2500000,steigend (Staerke 5)
Sport-Club Freiburg,33947,Treu,Abwehr,3,1 (1),"3,00",2730000,unbekannt
Sport-Club Freiburg,34020,Yılmaz,Abwehr,0,-,-,1100000,fallend (Staerke 2)
Sport-Club Freiburg,34021,Ogbus,Abwehr,0,-,-,970000,fallend (Staerke 2)
Sport-Club Freiburg,32807,Lienhart,Abwehr,8,1 (1),"8,00",3830000,steigend (Staerke 5)
Sport-Club Freiburg,32597,Kübler,Abwehr,6,1 (1),"6,00",2600000,steigend (Staerke 5)
Sport-Club Freiburg,32579,Jung,Abwehr,0,-,-,290000,fallend (Staerke 1)
Sport-Club Freiburg,32019,Günter,Abwehr,0,-,-,910000,unbekannt
Sport-Club Freiburg,31910,Ginter,Abwehr,8,1 (1),"8,00",5880000,fallend (Staerke 1)
Sport-Club Freiburg,34184,Suzuki,Mittelfeld,24,1 (1),"24,00",9230000,steigend (Staerke 5)
Sport-Club Freiburg,34361,Tarnutzer,Mittelfeld,0,-,-,220000,steigend (Staerke 1)
Sport-Club Freiburg,34437,Yamamoto,Mittelfeld,0,-,-,1810000,fallend (Staerke 2)
Sport-Club Freiburg,32961,Beste,Mittelfeld,4,1 (1),"4,00",4870000,steigend (Staerke 2)
Sport-Club Freiburg,32071,Grifo,Mittelfeld,0,-,-,5220000,fallend (Staerke 3)
Sport-Club Freiburg,33603,Y. Engelhardt,Mittelfeld,-2,1 (1),"-2,00",3590000,fallend (Staerke 3)
Sport-Club Freiburg,33156,Osterhage,Mittelfeld,0,-,-,1100000,fallend (Staerke 1)
Sport-Club Freiburg,33008,Muslija,Mittelfeld,0,-,-,170000,unbekannt
Sport-Club Freiburg,32398,M. Eggestein,Mittelfeld,5,1 (1),"5,00",5560000,steigend (Staerke 1)
Sport-Club Freiburg,32861,Höler,Sturm,4,1 (1),"4,00",2640000,fallend (Staerke 1)
Sport-Club Freiburg,34183,Irié,Sturm,2,1 (1),"2,00",2220000,steigend (Staerke 5)
Sport-Club Freiburg,33783,Matanović,Sturm,13,1 (1),"13,00",11270000,steigend (Staerke 4)
Sport-Club Freiburg,33629,Scherhant,Sturm,1,1 (1),"1,00",4410000,steigend (Staerke 2)
Sport-Club Freiburg,34451,Goto,Sturm,2,1 (1),"2,00",2780000,unbekannt
Eintracht Frankfurt,31458,Grahl,Torwart,0,-,-,160000,unbekannt
Eintracht Frankfurt,33439,Atubolu,Torwart,7,1 (1),"7,00",4580000,steigend (Staerke 5)
Eintracht Frankfurt,34073,Siljević,Torwart,0,-,-,160000,unbekannt
Eintracht Frankfurt,33855,Kauã Santos,Torwart,0,-,-,1010000,fallend (Staerke 5)
Eintracht Frankfurt,34310,Neuendorff,Abwehr,0,-,-,320000,fallend (Staerke 2)
Eintracht Frankfurt,34221,Maluze,Abwehr,6,1 (1),"6,00",1450000,steigend (Staerke 5)
Eintracht Frankfurt,34313,Kosugi,Abwehr,0,1 (1),"0,00",2140000,fallend (Staerke 1)
Eintracht Frankfurt,34511,Brassier,Abwehr,0,-,-,4880000,unbekannt
Eintracht Frankfurt,33869,Baum,Abwehr,4,1 (1),"4,00",3470000,steigend (Staerke 1)
Eintracht Frankfurt,34490,Otávio,Abwehr,1,1 (1),"1,00",2680000,fallend (Staerke 3)
Eintracht Frankfurt,33836,Collins,Abwehr,0,-,-,1460000,fallend (Staerke 2)
Eintracht Frankfurt,32836,Koch,Abwehr,5,1 (1),"5,00",5590000,steigend (Staerke 1)
Eintracht Frankfurt,34493,Onyedika,Mittelfeld,-1,1 (1),"-1,00",5320000,fallend (Staerke 2)
Eintracht Frankfurt,31572,Götze,Mittelfeld,0,-,-,1890000,fallend (Staerke 1)
Eintracht Frankfurt,34314,Arrhov,Mittelfeld,1,1 (1),"1,00",730000,steigend (Staerke 4)
Eintracht Frankfurt,31743,Chandler,Mittelfeld,0,-,-,200000,unbekannt
Eintracht Frankfurt,34312,Kumashiro,Mittelfeld,0,-,-,190000,unbekannt
Eintracht Frankfurt,34008,Uzun,Mittelfeld,1,1 (1),"1,00",7630000,fallend (Staerke 3)
Eintracht Frankfurt,33856,Chaïbi,Mittelfeld,1,1 (1),"1,00",3120000,steigend (Staerke 2)
Eintracht Frankfurt,34019,O. Højlund,Mittelfeld,0,1 (1),"0,00",1400000,steigend (Staerke 3)
Eintracht Frankfurt,33335,Doan,Mittelfeld,0,-,-,6440000,steigend (Staerke 2)
Eintracht Frankfurt,33912,Aséko,Mittelfeld,0,-,-,3160000,steigend (Staerke 2)
Eintracht Frankfurt,33383,Knauff,Mittelfeld,0,-,-,1580000,fallend (Staerke 5)
Eintracht Frankfurt,34465,Pimpong,Sturm,1,1 (1),"1,00",1460000,steigend (Staerke 1)
Eintracht Frankfurt,34318,Amaimouni-Echghouyab,Sturm,4,1 (1),"4,00",3080000,steigend (Staerke 5)
Eintracht Frankfurt,34316,Ebnoutalib,Sturm,19,1 (1),"19,00",10420000,steigend (Staerke 5)
Eintracht Frankfurt,33214,Ngankam,Sturm,0,-,-,170000,unbekannt
Eintracht Frankfurt,32948,Burkardt,Sturm,3,1 (1),"3,00",10610000,steigend (Staerke 1)
FC Augsburg,33990,Labrović,Torwart,0,-,-,170000,unbekannt
FC Augsburg,32877,Dahmen,Torwart,7,1 (1),"7,00",2760000,fallend (Staerke 1)
FC Augsburg,34363,Wisbereit,Torwart,0,-,-,160000,fallend (Staerke 1)
FC Augsburg,34522,Bah,Abwehr,0,-,-,3080000,unbekannt
FC Augsburg,34017,N. Banks,Abwehr,5,1 (1),"5,00",3300000,steigend (Staerke 5)
FC Augsburg,34057,Matsima,Abwehr,8,1 (1),"8,00",4530000,steigend (Staerke 5)
FC Augsburg,34106,Behrens,Abwehr,7,1 (1),"7,00",3910000,steigend (Staerke 4)
FC Augsburg,34351,Schnitzer,Abwehr,0,-,-,200000,unbekannt
FC Augsburg,34438,Brackelmann,Abwehr,6,1 (1),"6,00",2040000,steigend (Staerke 5)
FC Augsburg,34510,Seol,Abwehr,0,1 (0),-,1990000,fallend (Staerke 2)
FC Augsburg,33969,Suso,Abwehr,0,-,-,390000,fallend (Staerke 1)
FC Augsburg,32546,Wolf,Abwehr,12,1 (1),"12,00",3140000,steigend (Staerke 5)
FC Augsburg,32549,Gouweleeuw,Abwehr,0,1 (0),-,2230000,steigend (Staerke 2)
FC Augsburg,33914,Kücüksahin,Mittelfeld,0,-,-,170000,unbekannt
FC Augsburg,33211,Keitel,Mittelfeld,2,1 (1),"2,00",790000,steigend (Staerke 2)
FC Augsburg,33517,Jakić,Mittelfeld,0,-,-,1260000,fallend (Staerke 3)
FC Augsburg,34236,Massengo,Mittelfeld,7,1 (1),"7,00",4320000,steigend (Staerke 5)
FC Augsburg,34171,Fellhauer,Mittelfeld,0,1 (1),"0,00",3160000,fallend (Staerke 3)
FC Augsburg,33564,Kade,Mittelfeld,12,1 (1),"12,00",8110000,steigend (Staerke 5)
FC Augsburg,34069,Sakar,Mittelfeld,0,-,-,170000,unbekannt
FC Augsburg,34063,Claude-Maurice,Mittelfeld,0,-,-,4630000,fallend (Staerke 1)
FC Augsburg,33713,Ibrahimović,Mittelfeld,0,-,-,3740000,steigend (Staerke 5)
FC Augsburg,33808,Breithaupt,Mittelfeld,0,-,-,190000,unbekannt
FC Augsburg,33997,Rieder,Mittelfeld,9,1 (1),"9,00",6570000,steigend (Staerke 5)
FC Augsburg,33736,Kömür,Mittelfeld,3,1 (1),"3,00",1950000,fallend (Staerke 2)
FC Augsburg,34012,Mounié,Sturm,0,-,-,180000,fallend (Staerke 1)
FC Augsburg,34345,Onoda,Sturm,0,-,-,260000,steigend (Staerke 1)
FC Augsburg,34344,Ogundu,Sturm,0,-,-,950000,fallend (Staerke 1)
FC Augsburg,34331,Ribeiro,Sturm,7,1 (1),"7,00",2470000,steigend (Staerke 5)
FC Augsburg,31958,Gregoritsch,Sturm,11,1 (1),"11,00",6520000,steigend (Staerke 5)
1. FSV Mainz 05,34464,Kinzig,Torwart,0,-,-,160000,unbekannt
1. FSV Mainz 05,31774,Schwolow,Torwart,0,-,-,370000,fallend (Staerke 2)
1. FSV Mainz 05,32364,Zentner,Torwart,4,1 (1),"4,00",2470000,fallend (Staerke 2)
1. FSV Mainz 05,31666,Bell,Abwehr,0,-,-,540000,fallend (Staerke 2)
1. FSV Mainz 05,34454,Gruber,Abwehr,5,1 (1),"5,00",3590000,steigend (Staerke 5)
1. FSV Mainz 05,34307,Potulski,Abwehr,2,1 (1),"2,00",2540000,steigend (Staerke 2)
1. FSV Mainz 05,33577,Caci,Abwehr,8,1 (1),"8,00",4550000,steigend (Staerke 4)
1. FSV Mainz 05,33478,Widmer,Abwehr,3,1 (1),"3,00",1950000,unbekannt
1. FSV Mainz 05,34509,Nakuzola,Abwehr,0,-,-,420000,steigend (Staerke 5)
1. FSV Mainz 05,31762,da Costa,Abwehr,4,1 (1),"4,00",3000000,steigend (Staerke 2)
1. FSV Mainz 05,31959,Kohr,Abwehr,2,1 (1),"2,00",1660000,fallend (Staerke 5)
1. FSV Mainz 05,32178,Mwene,Abwehr,3,1 (1),"3,00",2550000,fallend (Staerke 1)
1. FSV Mainz 05,32786,Posch,Abwehr,0,-,-,3080000,fallend (Staerke 2)
1. FSV Mainz 05,33093,Maloney,Mittelfeld,0,-,-,350000,steigend (Staerke 1)
1. FSV Mainz 05,34467,Ruoppi,Mittelfeld,2,1 (1),"2,00",700000,steigend (Staerke 3)
1. FSV Mainz 05,34231,Kawasaki,Mittelfeld,0,-,-,460000,fallend (Staerke 2)
1. FSV Mainz 05,34009,Sano,Mittelfeld,8,1 (1),"8,00",7540000,steigend (Staerke 1)
