verein,spieler_id,name,position,punkte,einsaetze,punkte_pro_spiel,marktwert,trend
RB Leipzig,33695,Gruda,Mittelfeld,7,1 (1),"7,00",10200000,steigend (Staerke 1)
RB Leipzig,32977,Baumgartner,Mittelfeld,0,-,-,5440000,fallend (Staerke 2)
RB Leipzig,33353,Reitz,Mittelfeld,12,1 (1),"12,00",5130000,fallend (Staerke 4)
RB Leipzig,34515,Guiu,Sturm,1,1 (1),"1,00",6060000,steigend (Staerke 4)
RB Leipzig,33151,Nkunku,Sturm,10,2 (2),"5,00",16110000,steigend (Staerke 2)
RB Leipzig,34330,Sani,Sturm,0,-,-,170000,unbekannt
RB Leipzig,34309,Konaté,Sturm,1,1 (1),"1,00",510000,steigend (Staerke 2)
RB Leipzig,34271,Rômulo,Sturm,0,-,-,5130000,fallend (Staerke 2)
RB Leipzig,34240,Bakayoko,Sturm,0,2 (2),"0,00",2800000,fallend (Staerke 4)
RB Leipzig,34116,T. Gomis,Sturm,4,2 (2),"2,00",3910000,steigend (Staerke 1)
RB Leipzig,34039,Nusa,Sturm,16,2 (2),"8,00",11320000,fallend (Staerke 1)
Bayer 04 Leverkusen,31827,Blaswich,Torwart,0,-,-,320000,fallend (Staerke 2)
Bayer 04 Leverkusen,32007,Lomb,Torwart,0,-,-,160000,unbekannt
Bayer 04 Leverkusen,32925,Flekken,Torwart,6,2 (2),"3,00",2740000,steigend (Staerke 2)
Bayer 04 Leverkusen,34498,Medina,Abwehr,17,2 (2),"8,50",4950000,steigend (Staerke 2)
Bayer 04 Leverkusen,34496,Gutiérrez,Abwehr,16,2 (2),"8,00",8730000,steigend (Staerke 3)
Bayer 04 Leverkusen,34277,Lucas Vázquez,Abwehr,1,2 (2),"0,50",2050000,fallend (Staerke 4)
Bayer 04 Leverkusen,34272,Badé,Abwehr,8,2 (2),"4,00",3080000,fallend (Staerke 3)
Bayer 04 Leverkusen,34217,Quansah,Abwehr,12,2 (2),"6,00",6480000,steigend (Staerke 2)
Bayer 04 Leverkusen,33630,Oermann,Abwehr,0,-,-,300000,steigend (Staerke 1)
Bayer 04 Leverkusen,34520,Doué,Abwehr,0,-,-,5720000,unbekannt
Bayer 04 Leverkusen,33207,Tapsoba,Abwehr,3,2 (2),"1,50",5300000,fallend (Staerke 3)
Bayer 04 Leverkusen,32080,J. Hofmann,Mittelfeld,4,1 (1),"4,00",2150000,steigend (Staerke 2)
Bayer 04 Leverkusen,32129,Andrich,Mittelfeld,3,1 (1),"3,00",2150000,fallend (Staerke 1)
Bayer 04 Leverkusen,34448,Eichhorn,Mittelfeld,0,-,-,3030000,steigend (Staerke 2)
Bayer 04 Leverkusen,34441,Berghoff,Mittelfeld,0,-,-,170000,unbekannt
Bayer 04 Leverkusen,34289,Fernández,Mittelfeld,16,2 (2),"8,00",5340000,steigend (Staerke 5)
Bayer 04 Leverkusen,33530,Tillman,Mittelfeld,8,2 (2),"4,00",6150000,fallend (Staerke 2)
Bayer 04 Leverkusen,33744,Maza,Mittelfeld,21,2 (2),"10,50",9750000,steigend (Staerke 1)
Bayer 04 Leverkusen,33853,Tella,Mittelfeld,0,-,-,2800000,fallend (Staerke 2)
Bayer 04 Leverkusen,33992,García,Mittelfeld,16,2 (2),"8,00",10700000,unbekannt
Bayer 04 Leverkusen,33179,Schick,Sturm,20,2 (2),"10,00",13350000,fallend (Staerke 1)
Bayer 04 Leverkusen,33827,Boniface,Sturm,3,1 (1),"3,00",2960000,fallend (Staerke 2)
Bayer 04 Leverkusen,34461,Moreira,Sturm,0,2 (2),"0,00",6630000,fallend (Staerke 4)
Bayer 04 Leverkusen,34433,Damjanović,Sturm,0,-,-,230000,fallend (Staerke 1)
Bayer 04 Leverkusen,34428,Bomba,Sturm,0,-,-,170000,unbekannt
Bayer 04 Leverkusen,34311,Culbreath,Sturm,0,-,-,1030000,fallend (Staerke 1)
Bayer 04 Leverkusen,34024,Terrier,Sturm,0,-,-,1290000,unbekannt
Bayer 04 Leverkusen,34234,Kofane,Sturm,9,2 (2),"4,50",5280000,fallend (Staerke 1)
Bayer 04 Leverkusen,33122,Diaby,Sturm,3,1 (1),"3,00",13580000,steigend (Staerke 5)
Bayer 04 Leverkusen,34285,Ben Seghir,Sturm,0,-,-,1320000,steigend (Staerke 2)
VfB Stuttgart,33747,Seimen,Torwart,0,-,-,1600000,fallend (Staerke 2)
VfB Stuttgart,33401,M. Funk,Torwart,0,-,-,160000,unbekannt
VfB Stuttgart,33342,Drljača,Torwart,0,-,-,160000,unbekannt
VfB Stuttgart,32891,Bredlow,Torwart,7,2 (2),"3,50",2710000,steigend (Staerke 3)
VfB Stuttgart,34112,Jaquez,Abwehr,0,-,-,530000,fallend (Staerke 1)
VfB Stuttgart,34050,Al-Dakhil,Abwehr,0,-,-,490000,fallend (Staerke 2)
VfB Stuttgart,34001,Hendriks,Abwehr,4,2 (2),"2,00",2310000,fallend (Staerke 3)
VfB Stuttgart,32509,Mittelstädt,Abwehr,12,2 (2),"6,00",8070000,steigend (Staerke 2)
VfB Stuttgart,32773,Zagadou,Abwehr,0,-,-,590000,fallend (Staerke 1)
VfB Stuttgart,34115,Jeltsch,Abwehr,8,2 (2),"4,00",3670000,steigend (Staerke 1)
VfB Stuttgart,34197,Assignon,Abwehr,0,-,-,610000,steigend (Staerke 1)
VfB Stuttgart,33850,Stergiou,Abwehr,1,1 (1),"1,00",450000,steigend (Staerke 1)
VfB Stuttgart,32880,Vagnoman,Abwehr,24,2 (2),"12,00",5150000,steigend (Staerke 5)
VfB Stuttgart,33552,Chabot,Abwehr,8,2 (2),"4,00",4520000,steigend (Staerke 1)
VfB Stuttgart,34074,Malanga,Mittelfeld,0,-,-,220000,steigend (Staerke 1)
VfB Stuttgart,34288,El Khannouss,Mittelfeld,15,2 (2),"7,50",7900000,steigend (Staerke 4)
VfB Stuttgart,34488,Yigit,Mittelfeld,0,-,-,220000,steigend (Staerke 1)
VfB Stuttgart,32492,Prömel,Mittelfeld,9,2 (2),"4,50",6680000,steigend (Staerke 1)
VfB Stuttgart,34523,Spalt,Mittelfeld,0,1 (0),-,250000,unbekannt
VfB Stuttgart,32830,Nartey,Mittelfeld,0,-,-,1880000,fallend (Staerke 3)
VfB Stuttgart,33437,Stiller,Mittelfeld,4,2 (2),"2,00",8030000,fallend (Staerke 2)
VfB Stuttgart,33411,Leweling,Mittelfeld,2,2 (2),"1,00",7040000,unbekannt
VfB Stuttgart,33085,Karazor,Mittelfeld,0,-,-,1720000,fallend (Staerke 2)
VfB Stuttgart,32858,Führich,Mittelfeld,4,1 (1),"4,00",7950000,steigend (Staerke 2)
VfB Stuttgart,33832,Undav,Sturm,4,2 (2),"2,00",11570000,fallend (Staerke 1)
VfB Stuttgart,34491,Sauer,Sturm,2,1 (1),"2,00",2710000,steigend (Staerke 3)
VfB Stuttgart,34458,van der Leij,Sturm,0,-,-,280000,unbekannt
VfB Stuttgart,33311,Demirović,Sturm,12,2 (2),"6,00",8410000,steigend (Staerke 3)
VfB Stuttgart,33557,Tiago Tomás,Sturm,2,1 (1),"2,00",3580000,fallend (Staerke 4)
VfB Stuttgart,33718,Diehl,Sturm,0,-,-,170000,unbekannt
VfB Stuttgart,33657,Pejčinović,Sturm,4,2 (2),"2,00",11160000,fallend (Staerke 2)
TSG Hoffenheim,31489,Baumann,Torwart,6,2 (2),"3,00",2980000,fallend (Staerke 2)
TSG Hoffenheim,33313,Philipp,Torwart,0,-,-,160000,unbekannt
TSG Hoffenheim,33913,Petersson,Torwart,0,-,-,160000,unbekannt
TSG Hoffenheim,34446,Rots,Abwehr,8,2 (1),"8,00",2970000,steigend (Staerke 5)
TSG Hoffenheim,34340,Engelns,Abwehr,0,-,-,300000,unbekannt
TSG Hoffenheim,34275,Hajdari,Abwehr,-1,2 (2),"-0,50",3020000,fallend (Staerke 1)
TSG Hoffenheim,34457,Dulic,Abwehr,0,-,-,260000,steigend (Staerke 2)
TSG Hoffenheim,34257,Coufal,Abwehr,12,2 (2),"6,00",6170000,fallend (Staerke 1)
TSG Hoffenheim,34213,Machida,Abwehr,0,-,-,480000,fallend (Staerke 2)
TSG Hoffenheim,34051,Gendrey,Abwehr,0,-,-,340000,fallend (Staerke 2)
TSG Hoffenheim,34048,Hranáč,Abwehr,4,2 (2),"2,00",1480000,unbekannt
TSG Hoffenheim,34487,Abraha,Abwehr,0,-,-,250000,fallend (Staerke 1)
TSG Hoffenheim,33026,Kabak,Abwehr,15,2 (2),"7,50",5680000,fallend (Staerke 1)
TSG Hoffenheim,32693,Bernardo,Abwehr,4,1 (1),"4,00",3140000,fallend (Staerke 1)
TSG Hoffenheim,34242,Burger,Mittelfeld,2,2 (2),"1,00",5550000,fallend (Staerke 3)
TSG Hoffenheim,32553,Kramarić,Mittelfeld,0,2 (1),"0,00",8520000,unbekannt
TSG Hoffenheim,34202,Avdullahu,Mittelfeld,14,2 (2),"7,00",5610000,steigend (Staerke 4)
TSG Hoffenheim,34128,Lenz,Mittelfeld,0,-,-,500000,fallend (Staerke 1)
TSG Hoffenheim,34064,Micheler,Mittelfeld,0,-,-,180000,unbekannt
TSG Hoffenheim,34474,De Cat,Mittelfeld,2,2 (2),"1,00",4640000,fallend (Staerke 2)
TSG Hoffenheim,33857,Conté,Mittelfeld,5,2 (2),"2,50",2770000,steigend (Staerke 5)
TSG Hoffenheim,34034,Prass,Mittelfeld,0,-,-,1040000,fallend (Staerke 1)
TSG Hoffenheim,34336,Fields,Sturm,0,-,-,180000,unbekannt
TSG Hoffenheim,34294,Daghim,Sturm,11,2 (2),"5,50",5700000,steigend (Staerke 3)
TSG Hoffenheim,33270,Lemperle,Sturm,8,1 (1),"8,00",5990000,steigend (Staerke 3)
TSG Hoffenheim,33507,Wimmer,Sturm,3,2 (2),"1,50",4740000,fallend (Staerke 3)
TSG Hoffenheim,33536,Asllani,Sturm,0,-,-,7330000,fallend (Staerke 1)
TSG Hoffenheim,33619,Hložek,Sturm,7,2 (2),"3,50",3780000,unbekannt
TSG Hoffenheim,33885,Moerstedt,Sturm,-1,2 (2),"-0,50",1830000,fallend (Staerke 2)
Sport-Club Freiburg,33647,Backhaus,Torwart,6,2 (2),"3,00",2780000,fallend (Staerke 3)
Sport-Club Freiburg,32506,Huth,Torwart,0,-,-,160000,unbekannt
Sport-Club Freiburg,32656,F. Müller,Torwart,0,-,-,200000,unbekannt
Sport-Club Freiburg,33815,Rosenfelder,Abwehr,2,1 (1),"2,00",1400000,steigend (Staerke 2)
Sport-Club Freiburg,33829,Makengo,Abwehr,7,2 (2),"3,50",2830000,steigend (Staerke 5)
Sport-Club Freiburg,33947,Treu,Abwehr,12,2 (2),"6,00",3500000,steigend (Staerke 4)
Sport-Club Freiburg,34020,Yılmaz,Abwehr,1,1 (1),"1,00",1060000,fallend (Staerke 2)
Sport-Club Freiburg,34021,Ogbus,Abwehr,0,-,-,840000,fallend (Staerke 3)
Sport-Club Freiburg,32807,Lienhart,Abwehr,10,2 (2),"5,00",4140000,steigend (Staerke 5)
Sport-Club Freiburg,32597,Kübler,Abwehr,8,2 (2),"4,00",3070000,steigend (Staerke 5)
Sport-Club Freiburg,32579,Jung,Abwehr,0,-,-,270000,fallend (Staerke 1)
Sport-Club Freiburg,32019,Günter,Abwehr,0,-,-,860000,steigend (Staerke 1)
Sport-Club Freiburg,31910,Ginter,Abwehr,17,2 (2),"8,50",6660000,steigend (Staerke 1)
Sport-Club Freiburg,34184,Suzuki,Mittelfeld,26,2 (2),"13,00",10050000,steigend (Staerke 5)
Sport-Club Freiburg,34361,Tarnutzer,Mittelfeld,0,-,-,210000,steigend (Staerke 1)
Sport-Club Freiburg,34437,Yamamoto,Mittelfeld,0,-,-,1500000,fallend (Staerke 4)
Sport-Club Freiburg,32961,Beste,Mittelfeld,11,2 (2),"5,50",4960000,steigend (Staerke 1)
Sport-Club Freiburg,32071,Grifo,Mittelfeld,3,1 (1),"3,00",5150000,unbekannt
Sport-Club Freiburg,33603,Y. Engelhardt,Mittelfeld,-3,2 (2),"-1,50",3480000,fallend (Staerke 3)
Sport-Club Freiburg,33156,Osterhage,Mittelfeld,0,-,-,960000,fallend (Staerke 3)
Sport-Club Freiburg,33008,Muslija,Mittelfeld,0,-,-,180000,steigend (Staerke 1)
Sport-Club Freiburg,32398,M. Eggestein,Mittelfeld,18,2 (2),"9,00",6480000,steigend (Staerke 2)
Sport-Club Freiburg,32861,Höler,Sturm,4,1 (1),"4,00",2280000,unbekannt
Sport-Club Freiburg,34183,Irié,Sturm,2,1 (1),"2,00",1960000,fallend (Staerke 1)
Sport-Club Freiburg,33783,Matanović,Sturm,21,2 (2),"10,50",11070000,steigend (Staerke 1)
Sport-Club Freiburg,33629,Scherhant,Sturm,6,2 (2),"3,00",4650000,steigend (Staerke 2)
Sport-Club Freiburg,34451,Goto,Sturm,4,2 (2),"2,00",2560000,fallend (Staerke 2)
Eintracht Frankfurt,31458,Grahl,Torwart,0,-,-,160000,unbekannt
Eintracht Frankfurt,33439,Atubolu,Torwart,7,2 (2),"3,50",4340000,steigend (Staerke 3)
Eintracht Frankfurt,34073,Siljević,Torwart,0,-,-,160000,unbekannt
Eintracht Frankfurt,33855,Kauã Santos,Torwart,0,-,-,810000,fallend (Staerke 5)
Eintracht Frankfurt,34310,Neuendorff,Abwehr,0,-,-,310000,fallend (Staerke 2)
Eintracht Frankfurt,34221,Maluze,Abwehr,6,1 (1),"6,00",1800000,steigend (Staerke 5)
Eintracht Frankfurt,34313,Kosugi,Abwehr,3,2 (2),"1,50",2100000,fallend (Staerke 2)
Eintracht Frankfurt,34511,Brassier,Abwehr,2,1 (1),"2,00",5240000,steigend (Staerke 5)
Eintracht Frankfurt,33869,Baum,Abwehr,4,2 (2),"2,00",3470000,unbekannt
Eintracht Frankfurt,34490,Otávio,Abwehr,1,1 (1),"1,00",2350000,fallend (Staerke 4)
Eintracht Frankfurt,33836,Collins,Abwehr,0,-,-,1410000,fallend (Staerke 1)
Eintracht Frankfurt,32836,Koch,Abwehr,13,2 (2),"6,50",5910000,unbekannt
Eintracht Frankfurt,34493,Onyedika,Mittelfeld,6,2 (2),"3,00",5360000,unbekannt
Eintracht Frankfurt,31572,Götze,Mittelfeld,0,1 (1),"0,00",1940000,fallend (Staerke 1)
Eintracht Frankfurt,34314,Arrhov,Mittelfeld,1,1 (1),"1,00",700000,steigend (Staerke 3)
Eintracht Frankfurt,31743,Chandler,Mittelfeld,0,1 (1),"0,00",230000,steigend (Staerke 1)
Eintracht Frankfurt,34312,Kumashiro,Mittelfeld,0,-,-,180000,fallend (Staerke 1)
Eintracht Frankfurt,34008,Uzun,Mittelfeld,3,2 (2),"1,50",7650000,unbekannt
Eintracht Frankfurt,33856,Chaïbi,Mittelfeld,6,2 (2),"3,00",3180000,steigend (Staerke 1)
Eintracht Frankfurt,34019,O. Højlund,Mittelfeld,0,1 (1),"0,00",1310000,steigend (Staerke 2)
Eintracht Frankfurt,33335,Doan,Mittelfeld,4,1 (1),"4,00",6550000,steigend (Staerke 2)
Eintracht Frankfurt,33912,Aséko,Mittelfeld,0,-,-,2860000,fallend (Staerke 1)
Eintracht Frankfurt,33383,Knauff,Mittelfeld,0,-,-,1600000,fallend (Staerke 2)
Eintracht Frankfurt,34465,Pimpong,Sturm,1,2 (1),"1,00",1450000,steigend (Staerke 1)
Eintracht Frankfurt,34318,Amaimouni-Echghouyab,Sturm,6,2 (2),"3,00",3280000,steigend (Staerke 3)
Eintracht Frankfurt,34316,Ebnoutalib,Sturm,22,2 (2),"11,00",10820000,steigend (Staerke 5)
Eintracht Frankfurt,33214,Ngankam,Sturm,0,-,-,180000,unbekannt
Eintracht Frankfurt,32948,Burkardt,Sturm,12,2 (2),"6,00",11270000,unbekannt
FC Augsburg,33990,Labrović,Torwart,0,-,-,170000,unbekannt
FC Augsburg,32877,Dahmen,Torwart,16,2 (2),"8,00",3100000,steigend (Staerke 1)
FC Augsburg,34363,Wisbereit,Torwart,0,-,-,160000,unbekannt
FC Augsburg,34522,Bah,Abwehr,0,-,-,2630000,unbekannt
FC Augsburg,34017,N. Banks,Abwehr,14,2 (2),"7,00",3790000,steigend (Staerke 5)
FC Augsburg,34057,Matsima,Abwehr,16,2 (2),"8,00",5180000,steigend (Staerke 5)
FC Augsburg,34106,Behrens,Abwehr,8,2 (2),"4,00",4030000,steigend (Staerke 4)
FC Augsburg,34351,Schnitzer,Abwehr,0,-,-,190000,fallend (Staerke 1)
FC Augsburg,34438,Brackelmann,Abwehr,7,2 (2),"3,50",2380000,steigend (Staerke 5)
FC Augsburg,34510,Seol,Abwehr,1,2 (1),"1,00",1680000,fallend (Staerke 4)
FC Augsburg,33969,Suso,Abwehr,0,-,-,370000,fallend (Staerke 1)
FC Augsburg,32546,Wolf,Abwehr,14,2 (2),"7,00",3380000,steigend (Staerke 5)
FC Augsburg,32549,Gouweleeuw,Abwehr,0,2 (0),-,2330000,unbekannt
FC Augsburg,33914,Kücüksahin,Mittelfeld,0,-,-,180000,unbekannt
FC Augsburg,33211,Keitel,Mittelfeld,2,1 (1),"2,00",790000,steigend (Staerke 2)
FC Augsburg,33517,Jakić,Mittelfeld,0,-,-,1060000,fallend (Staerke 5)
FC Augsburg,34236,Massengo,Mittelfeld,13,2 (2),"6,50",4650000,steigend (Staerke 5)
FC Augsburg,34171,Fellhauer,Mittelfeld,8,2 (2),"4,00",3870000,steigend (Staerke 2)
FC Augsburg,33564,Kade,Mittelfeld,12,1 (1),"12,00",8030000,steigend (Staerke 4)
FC Augsburg,34069,Sakar,Mittelfeld,0,-,-,170000,unbekannt
FC Augsburg,34063,Claude-Maurice,Mittelfeld,12,1 (1),"12,00",5580000,steigend (Staerke 3)
FC Augsburg,33713,Ibrahimović,Mittelfeld,8,1 (1),"8,00",4310000,steigend (Staerke 5)
FC Augsburg,33808,Breithaupt,Mittelfeld,0,-,-,200000,steigend (Staerke 1)
FC Augsburg,33997,Rieder,Mittelfeld,22,2 (2),"11,00",6930000,steigend (Staerke 3)
FC Augsburg,33736,Kömür,Mittelfeld,6,2 (2),"3,00",2030000,fallend (Staerke 1)
FC Augsburg,34012,Mounié,Sturm,0,-,-,180000,unbekannt
FC Augsburg,34345,Onoda,Sturm,0,-,-,250000,unbekannt
FC Augsburg,34344,Ogundu,Sturm,0,-,-,920000,fallend (Staerke 1)
FC Augsburg,34331,Ribeiro,Sturm,9,2 (2),"4,50",2910000,steigend (Staerke 5)
FC Augsburg,31958,Gregoritsch,Sturm,13,2 (2),"6,50",7110000,steigend (Staerke 5)
1. FSV Mainz 05,34464,Kinzig,Torwart,0,-,-,170000,unbekannt
1. FSV Mainz 05,31774,Schwolow,Torwart,4,1 (1),"4,00",470000,steigend (Staerke 2)
1. FSV Mainz 05,32364,Zentner,Torwart,4,1 (1),"4,00",2470000,fallend (Staerke 1)
1. FSV Mainz 05,31666,Bell,Abwehr,0,-,-,500000,fallend (Staerke 2)
1. FSV Mainz 05,34454,Gruber,Abwehr,12,2 (2),"6,00",3910000,steigend (Staerke 5)
1. FSV Mainz 05,34307,Potulski,Abwehr,5,2 (2),"2,50",2870000,steigend (Staerke 4)
1. FSV Mainz 05,33577,Caci,Abwehr,14,2 (2),"7,00",4800000,steigend (Staerke 3)
1. FSV Mainz 05,33478,Widmer,Abwehr,3,1 (1),"3,00",2060000,unbekannt
1. FSV Mainz 05,34509,Nakuzola,Abwehr,0,1 (0),-,470000,steigend (Staerke 5)
1. FSV Mainz 05,31762,da Costa,Abwehr,6,2 (2),"3,00",2610000,fallend (Staerke 2)
1. FSV Mainz 05,31959,Kohr,Abwehr,2,1 (1),"2,00",1400000,fallend (Staerke 5)
1. FSV Mainz 05,32178,Mwene,Abwehr,20,2 (2),"10,00",3540000,steigend (Staerke 5)
1. FSV Mainz 05,32786,Posch,Abwehr,4,1 (1),"4,00",3290000,steigend (Staerke 1)
1. FSV Mainz 05,33093,Maloney,Mittelfeld,0,1 (0),-,310000,unbekannt
