verein,spieler_id,name,position,punkte,einsaetze,punkte_pro_spiel,marktwert,trend
Borussia Dortmund,34422,Gadou,Abwehr,14,4 (4),"3,50",4320000,fallend (Staerke 2)
Borussia Dortmund,34346,Reggiani,Abwehr,2,1 (1),"2,00",800000,fallend (Staerke 2)
Borussia Dortmund,32452,Anton,Abwehr,25,4 (4),"6,25",7930000,steigend (Staerke 2)
Borussia Dortmund,34114,Svensson,Abwehr,25,4 (4),"6,25",6740000,unbekannt
Borussia Dortmund,34424,Lerma,Mittelfeld,0,-,-,270000,fallend (Staerke 2)
Borussia Dortmund,34495,Karetsas,Mittelfeld,15,3 (3),"5,00",14570000,fallend (Staerke 2)
Borussia Dortmund,34503,Konstantelias,Mittelfeld,12,1 (1),"12,00",10070000,unbekannt
Borussia Dortmund,34505,Veerman,Mittelfeld,15,4 (4),"3,75",11980000,steigend (Staerke 3)
Borussia Dortmund,34507,dos Santos,Mittelfeld,0,-,-,530000,fallend (Staerke 2)
Borussia Dortmund,34364,Kaba,Mittelfeld,0,-,-,200000,fallend (Staerke 1)
Borussia Dortmund,34519,Nwaneri,Mittelfeld,13,3 (3),"4,33",11480000,steigend (Staerke 3)
Borussia Dortmund,32590,Sabitzer,Mittelfeld,8,4 (3),"2,67",2950000,fallend (Staerke 3)
Borussia Dortmund,33208,Beier,Mittelfeld,22,4 (4),"5,50",7410000,steigend (Staerke 3)
Borussia Dortmund,33498,F. Nmecha,Mittelfeld,35,4 (4),"8,75",12770000,steigend (Staerke 5)
Borussia Dortmund,34117,Chukwuemeka,Mittelfeld,2,1 (1),"2,00",1270000,fallend (Staerke 5)
Borussia Dortmund,34200,Bellingham,Mittelfeld,27,4 (4),"6,75",8990000,steigend (Staerke 1)
Borussia Dortmund,34283,Fábio Silva,Sturm,19,3 (3),"6,33",7980000,fallend (Staerke 3)
Borussia Dortmund,32667,Guirassy,Sturm,32,4 (4),"8,00",14850000,fallend (Staerke 1)
Borussia Dortmund,34347,Inácio,Sturm,-4,1 (1),"-4,00",2860000,fallend (Staerke 3)
Borussia Dortmund,34362,Albert,Sturm,0,-,-,940000,fallend (Staerke 4)
RB Leipzig,33919,Vandevoordt,Torwart,23,4 (4),"5,75",2810000,unbekannt
RB Leipzig,32267,Zingerle,Torwart,0,-,-,160000,unbekannt
RB Leipzig,32481,Nyland,Torwart,0,-,-,530000,fallend (Staerke 2)
RB Leipzig,34479,Estève,Abwehr,16,3 (3),"5,33",4420000,steigend (Staerke 1)
RB Leipzig,34431,Koné,Abwehr,0,-,-,460000,fallend (Staerke 2)
RB Leipzig,31846,W. Orbán,Abwehr,33,4 (4),"8,25",7780000,steigend (Staerke 2)
RB Leipzig,33848,Finkgräfe,Abwehr,2,1 (1),"2,00",450000,fallend (Staerke 1)
RB Leipzig,33837,Lukeba,Abwehr,8,2 (2),"4,00",3700000,fallend (Staerke 4)
RB Leipzig,33436,Raum,Abwehr,21,4 (4),"5,25",7710000,fallend (Staerke 2)
RB Leipzig,32461,Henrichs,Abwehr,8,3 (2),"4,00",3000000,steigend (Staerke 1)
RB Leipzig,32581,Klostermann,Abwehr,0,-,-,360000,fallend (Staerke 2)
RB Leipzig,32889,Baku,Abwehr,31,4 (4),"7,75",6390000,fallend (Staerke 3)
RB Leipzig,33353,Reitz,Mittelfeld,12,1 (1),"12,00",6880000,steigend (Staerke 5)
RB Leipzig,34348,Kaltefleiter,Mittelfeld,0,-,-,170000,fallend (Staerke 1)
RB Leipzig,34238,Maksimović,Mittelfeld,10,2 (2),"5,00",3070000,unbekannt
RB Leipzig,34185,Banzuzi,Mittelfeld,8,4 (4),"2,00",3880000,fallend (Staerke 1)
RB Leipzig,34042,Gebel,Mittelfeld,0,-,-,170000,fallend (Staerke 1)
RB Leipzig,34518,El Aynaoui,Mittelfeld,13,3 (3),"4,33",7790000,steigend (Staerke 3)
RB Leipzig,33991,Ouédraogo,Mittelfeld,6,1 (1),"6,00",3910000,fallend (Staerke 2)
RB Leipzig,32977,Baumgartner,Mittelfeld,0,-,-,9740000,steigend (Staerke 5)
RB Leipzig,33695,Gruda,Mittelfeld,13,3 (3),"4,33",8290000,fallend (Staerke 2)
RB Leipzig,33769,Seiwald,Mittelfeld,10,3 (3),"3,33",3580000,fallend (Staerke 2)
RB Leipzig,34515,Guiu,Sturm,1,1 (1),"1,00",3850000,fallend (Staerke 2)
RB Leipzig,33151,Nkunku,Sturm,24,4 (4),"6,00",16570000,fallend (Staerke 1)
RB Leipzig,34309,Konaté,Sturm,1,2 (1),"1,00",790000,steigend (Staerke 3)
RB Leipzig,34271,Rômulo,Sturm,11,2 (2),"5,50",8130000,steigend (Staerke 3)
RB Leipzig,34240,Bakayoko,Sturm,0,2 (2),"0,00",1550000,fallend (Staerke 2)
RB Leipzig,34116,T. Gomis,Sturm,16,4 (4),"4,00",5290000,unbekannt
RB Leipzig,34039,Nusa,Sturm,34,4 (4),"8,50",12000000,fallend (Staerke 1)
Bayer 04 Leverkusen,31827,Blaswich,Torwart,0,-,-,270000,unbekannt
Bayer 04 Leverkusen,32007,Lomb,Torwart,0,-,-,160000,unbekannt
Bayer 04 Leverkusen,32925,Flekken,Torwart,15,4 (4),"3,75",2210000,steigend (Staerke 1)
Bayer 04 Leverkusen,34498,Medina,Abwehr,24,4 (4),"6,00",7500000,steigend (Staerke 2)
Bayer 04 Leverkusen,34496,Gutiérrez,Abwehr,34,4 (4),"8,50",10160000,steigend (Staerke 3)
Bayer 04 Leverkusen,34277,Lucas Vázquez,Abwehr,3,4 (3),"1,00",1220000,fallend (Staerke 3)
Bayer 04 Leverkusen,34272,Badé,Abwehr,8,2 (2),"4,00",2190000,fallend (Staerke 5)
Bayer 04 Leverkusen,34217,Quansah,Abwehr,19,4 (4),"4,75",4570000,fallend (Staerke 1)
Bayer 04 Leverkusen,34520,Doué,Abwehr,2,1 (1),"2,00",4330000,fallend (Staerke 2)
Bayer 04 Leverkusen,33630,Oermann,Abwehr,0,-,-,220000,fallend (Staerke 1)
Bayer 04 Leverkusen,33207,Tapsoba,Abwehr,16,4 (4),"4,00",6300000,steigend (Staerke 1)
Bayer 04 Leverkusen,33744,Maza,Mittelfeld,30,4 (4),"7,50",10810000,steigend (Staerke 1)
Bayer 04 Leverkusen,32080,J. Hofmann,Mittelfeld,4,1 (1),"4,00",1210000,fallend (Staerke 4)
Bayer 04 Leverkusen,32129,Andrich,Mittelfeld,5,2 (2),"2,50",1630000,fallend (Staerke 2)
Bayer 04 Leverkusen,34448,Eichhorn,Mittelfeld,0,-,-,1690000,fallend (Staerke 5)
Bayer 04 Leverkusen,34289,Fernández,Mittelfeld,27,4 (4),"6,75",7890000,steigend (Staerke 2)
Bayer 04 Leverkusen,33992,García,Mittelfeld,31,4 (4),"7,75",12830000,steigend (Staerke 1)
Bayer 04 Leverkusen,33530,Tillman,Mittelfeld,11,3 (3),"3,67",4080000,fallend (Staerke 3)
Bayer 04 Leverkusen,33853,Tella,Mittelfeld,0,-,-,2940000,steigend (Staerke 5)
Bayer 04 Leverkusen,33827,Boniface,Sturm,3,1 (1),"3,00",1400000,fallend (Staerke 4)
Bayer 04 Leverkusen,34461,Moreira,Sturm,6,4 (4),"1,50",5380000,fallend (Staerke 3)
Bayer 04 Leverkusen,33179,Schick,Sturm,38,4 (4),"9,50",16660000,steigend (Staerke 1)
Bayer 04 Leverkusen,34311,Culbreath,Sturm,0,-,-,1670000,steigend (Staerke 5)
Bayer 04 Leverkusen,34024,Terrier,Sturm,2,1 (1),"2,00",1830000,fallend (Staerke 1)
Bayer 04 Leverkusen,34285,Ben Seghir,Sturm,0,-,-,2160000,steigend (Staerke 3)
Bayer 04 Leverkusen,34234,Kofane,Sturm,17,4 (4),"4,25",6180000,fallend (Staerke 2)
Bayer 04 Leverkusen,33122,Diaby,Sturm,9,3 (3),"3,00",11890000,unbekannt
VfB Stuttgart,33747,Seimen,Torwart,0,-,-,2270000,steigend (Staerke 5)
VfB Stuttgart,33401,M. Funk,Torwart,0,-,-,160000,unbekannt
VfB Stuttgart,33342,Drljača,Torwart,0,-,-,160000,unbekannt
VfB Stuttgart,32891,Bredlow,Torwart,19,4 (4),"4,75",2380000,unbekannt
VfB Stuttgart,34112,Jaquez,Abwehr,0,-,-,780000,steigend (Staerke 3)
VfB Stuttgart,34050,Al-Dakhil,Abwehr,0,-,-,310000,fallend (Staerke 2)
VfB Stuttgart,34001,Hendriks,Abwehr,9,3 (3),"3,00",2370000,fallend (Staerke 2)
VfB Stuttgart,32509,Mittelstädt,Abwehr,38,4 (4),"9,50",9190000,fallend (Staerke 1)
VfB Stuttgart,32773,Zagadou,Abwehr,0,-,-,650000,steigend (Staerke 2)
VfB Stuttgart,34115,Jeltsch,Abwehr,14,4 (4),"3,50",4110000,fallend (Staerke 1)
VfB Stuttgart,34197,Assignon,Abwehr,0,-,-,850000,steigend (Staerke 5)
VfB Stuttgart,33850,Stergiou,Abwehr,1,1 (1),"1,00",350000,fallend (Staerke 2)
VfB Stuttgart,32880,Vagnoman,Abwehr,34,4 (4),"8,50",7160000,steigend (Staerke 1)
VfB Stuttgart,33552,Chabot,Abwehr,18,4 (4),"4,50",4980000,unbekannt
VfB Stuttgart,34074,Malanga,Mittelfeld,0,-,-,180000,unbekannt
VfB Stuttgart,34288,El Khannouss,Mittelfeld,23,4 (4),"5,75",9580000,steigend (Staerke 1)
VfB Stuttgart,34488,Yigit,Mittelfeld,0,-,-,170000,fallend (Staerke 1)
VfB Stuttgart,32492,Prömel,Mittelfeld,10,4 (4),"2,50",5520000,fallend (Staerke 1)
VfB Stuttgart,34523,Spalt,Mittelfeld,6,2 (1),"6,00",1880000,steigend (Staerke 2)
VfB Stuttgart,32830,Nartey,Mittelfeld,3,1 (1),"3,00",3280000,steigend (Staerke 5)
VfB Stuttgart,33437,Stiller,Mittelfeld,10,4 (4),"2,50",8450000,steigend (Staerke 2)
VfB Stuttgart,33411,Leweling,Mittelfeld,7,4 (4),"1,75",6070000,unbekannt
VfB Stuttgart,32858,Führich,Mittelfeld,12,3 (3),"4,00",6940000,fallend (Staerke 1)
VfB Stuttgart,33085,Karazor,Mittelfeld,0,-,-,1370000,fallend (Staerke 3)
VfB Stuttgart,33832,Undav,Sturm,7,4 (4),"1,75",10420000,steigend (Staerke 1)
VfB Stuttgart,34491,Sauer,Sturm,4,3 (3),"1,33",2130000,fallend (Staerke 2)
VfB Stuttgart,33311,Demirović,Sturm,12,4 (4),"3,00",7480000,fallend (Staerke 4)
VfB Stuttgart,33557,Tiago Tomás,Sturm,2,1 (1),"2,00",3710000,steigend (Staerke 5)
VfB Stuttgart,33718,Diehl,Sturm,0,-,-,180000,steigend (Staerke 1)
VfB Stuttgart,33657,Pejčinović,Sturm,8,4 (4),"2,00",8060000,unbekannt
TSG Hoffenheim,31489,Baumann,Torwart,15,4 (4),"3,75",2500000,fallend (Staerke 3)
TSG Hoffenheim,33313,Philipp,Torwart,0,-,-,160000,fallend (Staerke 1)
TSG Hoffenheim,33913,Petersson,Torwart,0,-,-,160000,unbekannt
TSG Hoffenheim,34446,Rots,Abwehr,14,4 (3),"4,67",3130000,fallend (Staerke 3)
TSG Hoffenheim,34340,Engelns,Abwehr,0,-,-,190000,fallend (Staerke 1)
TSG Hoffenheim,34275,Hajdari,Abwehr,6,4 (4),"1,50",2220000,fallend (Staerke 3)
TSG Hoffenheim,34457,Dulic,Abwehr,0,-,-,190000,fallend (Staerke 1)
TSG Hoffenheim,34257,Coufal,Abwehr,19,4 (4),"4,75",5090000,unbekannt
TSG Hoffenheim,34213,Machida,Abwehr,7,2 (2),"3,50",2760000,steigend (Staerke 5)
TSG Hoffenheim,34051,Gendrey,Abwehr,4,1 (1),"4,00",840000,steigend (Staerke 2)
TSG Hoffenheim,34048,Hranáč,Abwehr,4,2 (2),"2,00",830000,fallend (Staerke 4)
TSG Hoffenheim,34487,Abraha,Abwehr,0,-,-,220000,fallend (Staerke 1)
TSG Hoffenheim,32693,Bernardo,Abwehr,4,1 (1),"4,00",2280000,steigend (Staerke 2)
TSG Hoffenheim,33026,Kabak,Abwehr,26,4 (4),"6,50",5550000,unbekannt
TSG Hoffenheim,34474,De Cat,Mittelfeld,2,2 (2),"1,00",2690000,fallend (Staerke 3)
TSG Hoffenheim,34128,Lenz,Mittelfeld,0,-,-,280000,fallend (Staerke 2)
TSG Hoffenheim,33857,Conté,Mittelfeld,15,4 (4),"3,75",4840000,steigend (Staerke 2)
TSG Hoffenheim,32553,Kramarić,Mittelfeld,4,4 (3),"1,33",5300000,fallend (Staerke 3)
TSG Hoffenheim,34242,Burger,Mittelfeld,10,4 (4),"2,50",5290000,steigend (Staerke 1)
TSG Hoffenheim,34034,Prass,Mittelfeld,0,-,-,1790000,steigend (Staerke 3)
TSG Hoffenheim,34202,Avdullahu,Mittelfeld,22,4 (4),"5,50",6020000,unbekannt
TSG Hoffenheim,34294,Daghim,Sturm,24,4 (4),"6,00",8020000,steigend (Staerke 3)
TSG Hoffenheim,33270,Lemperle,Sturm,14,3 (3),"4,67",7370000,fallend (Staerke 3)
TSG Hoffenheim,33507,Wimmer,Sturm,14,4 (4),"3,50",4140000,fallend (Staerke 3)
TSG Hoffenheim,33536,Asllani,Sturm,7,2 (2),"3,50",8970000,unbekannt
TSG Hoffenheim,33619,Hložek,Sturm,25,4 (4),"6,25",6390000,fallend (Staerke 1)
TSG Hoffenheim,33885,Moerstedt,Sturm,2,3 (3),"0,67",1600000,steigend (Staerke 4)
Sport-Club Freiburg,33647,Backhaus,Torwart,13,4 (4),"3,25",2590000,fallend (Staerke 2)
Sport-Club Freiburg,32506,Huth,Torwart,0,-,-,160000,unbekannt
Sport-Club Freiburg,32656,F. Müller,Torwart,0,-,-,170000,unbekannt
Sport-Club Freiburg,33815,Rosenfelder,Abwehr,2,1 (1),"2,00",1130000,fallend (Staerke 2)
Sport-Club Freiburg,33829,Makengo,Abwehr,21,4 (4),"5,25",5190000,steigend (Staerke 5)
Sport-Club Freiburg,33947,Treu,Abwehr,18,4 (4),"4,50",4950000,steigend (Staerke 2)
Sport-Club Freiburg,34020,Yılmaz,Abwehr,1,1 (1),"1,00",670000,fallend (Staerke 3)
Sport-Club Freiburg,34021,Ogbus,Abwehr,0,-,-,500000,fallend (Staerke 3)
Sport-Club Freiburg,32807,Lienhart,Abwehr,22,4 (4),"5,50",4520000,fallend (Staerke 2)
Sport-Club Freiburg,32597,Kübler,Abwehr,12,4 (4),"3,00",2380000,fallend (Staerke 4)
Sport-Club Freiburg,32579,Jung,Abwehr,0,-,-,180000,fallend (Staerke 1)
Sport-Club Freiburg,32019,Günter,Abwehr,0,-,-,490000,fallend (Staerke 2)
Sport-Club Freiburg,31910,Ginter,Abwehr,34,4 (4),"8,50",7700000,fallend (Staerke 1)
Sport-Club Freiburg,34184,Suzuki,Mittelfeld,43,4 (4),"10,75",10280000,steigend (Staerke 5)
Sport-Club Freiburg,34361,Tarnutzer,Mittelfeld,0,-,-,200000,unbekannt
Sport-Club Freiburg,34437,Yamamoto,Mittelfeld,0,-,-,870000,fallend (Staerke 2)
Sport-Club Freiburg,32961,Beste,Mittelfeld,23,4 (4),"5,75",7530000,steigend (Staerke 3)
Sport-Club Freiburg,32071,Grifo,Mittelfeld,12,3 (3),"4,00",4810000,fallend (Staerke 3)
Sport-Club Freiburg,33603,Y. Engelhardt,Mittelfeld,19,4 (4),"4,75",5820000,steigend (Staerke 2)
Sport-Club Freiburg,33156,Osterhage,Mittelfeld,0,-,-,600000,unbekannt
Sport-Club Freiburg,33008,Muslija,Mittelfeld,0,-,-,180000,unbekannt
Sport-Club Freiburg,32398,M. Eggestein,Mittelfeld,32,4 (4),"8,00",7020000,fallend (Staerke 1)
Sport-Club Freiburg,32861,Höler,Sturm,6,3 (2),"3,00",1650000,fallend (Staerke 4)
Sport-Club Freiburg,34183,Irié,Sturm,4,2 (2),"2,00",1380000,fallend (Staerke 3)
Sport-Club Freiburg,33783,Matanović,Sturm,40,4 (4),"10,00",11780000,fallend (Staerke 2)
Sport-Club Freiburg,33629,Scherhant,Sturm,22,4 (4),"5,50",7080000,steigend (Staerke 5)
Sport-Club Freiburg,34451,Goto,Sturm,9,4 (3),"3,00",2300000,fallend (Staerke 3)
Eintracht Frankfurt,31458,Grahl,Torwart,0,-,-,160000,unbekannt
Eintracht Frankfurt,33439,Atubolu,Torwart,19,4 (4),"4,75",3360000,fallend (Staerke 2)
Eintracht Frankfurt,34073,Siljević,Torwart,0,-,-,160000,unbekannt
Eintracht Frankfurt,33855,Kauã Santos,Torwart,0,-,-,380000,fallend (Staerke 1)
Eintracht Frankfurt,34313,Kosugi,Abwehr,10,4 (4),"2,50",2850000,fallend (Staerke 1)
Eintracht Frankfurt,34221,Maluze,Abwehr,13,2 (2),"6,50",3370000,fallend (Staerke 1)
Eintracht Frankfurt,34490,Otávio,Abwehr,1,1 (1),"1,00",1190000,fallend (Staerke 3)
Eintracht Frankfurt,34525,Etse,Abwehr,0,-,-,230000,fallend (Staerke 1)
Eintracht Frankfurt,33869,Baum,Abwehr,8,4 (4),"2,00",3000000,fallend (Staerke 5)
Eintracht Frankfurt,34511,Brassier,Abwehr,13,3 (3),"4,33",4700000,steigend (Staerke 1)
Eintracht Frankfurt,33836,Collins,Abwehr,2,1 (1),"2,00",3330000,steigend (Staerke 5)
Eintracht Frankfurt,32836,Koch,Abwehr,27,4 (4),"6,75",6510000,fallend (Staerke 2)
Eintracht Frankfurt,33383,Knauff,Mittelfeld,3,1 (1),"3,00",3340000,steigend (Staerke 5)
Eintracht Frankfurt,31572,Götze,Mittelfeld,6,3 (2),"3,00",1810000,fallend (Staerke 4)
Eintracht Frankfurt,34493,Onyedika,Mittelfeld,8,4 (4),"2,00",3700000,fallend (Staerke 4)
Eintracht Frankfurt,31743,Chandler,Mittelfeld,0,2 (1),"0,00",290000,fallend (Staerke 2)
Eintracht Frankfurt,34314,Arrhov,Mittelfeld,1,1 (1),"1,00",440000,fallend (Staerke 2)
Eintracht Frankfurt,33856,Chaïbi,Mittelfeld,6,2 (2),"3,00",2690000,fallend (Staerke 1)
Eintracht Frankfurt,34019,O. Højlund,Mittelfeld,0,2 (2),"0,00",1040000,unbekannt
Eintracht Frankfurt,34008,Uzun,Mittelfeld,28,4 (4),"7,00",10910000,steigend (Staerke 1)
Eintracht Frankfurt,33335,Doan,Mittelfeld,9,3 (3),"3,00",6480000,fallend (Staerke 2)
Eintracht Frankfurt,33912,Aséko,Mittelfeld,4,2 (2),"2,00",3390000,fallend (Staerke 1)
Eintracht Frankfurt,32948,Burkardt,Sturm,32,4 (4),"8,00",14860000,steigend (Staerke 4)
Eintracht Frankfurt,33214,Ngankam,Sturm,0,-,-,220000,steigend (Staerke 1)
Eintracht Frankfurt,34316,Ebnoutalib,Sturm,33,4 (4),"8,25",10110000,steigend (Staerke 5)
Eintracht Frankfurt,34318,Amaimouni-Echghouyab,Sturm,6,4 (2),"3,00",1710000,fallend (Staerke 5)
Eintracht Frankfurt,34465,Pimpong,Sturm,1,2 (1),"1,00",660000,fallend (Staerke 4)
FC Augsburg,33990,Labrović,Torwart,0,-,-,160000,unbekannt
FC Augsburg,32877,Dahmen,Torwart,26,4 (4),"6,50",3350000,fallend (Staerke 2)
FC Augsburg,34363,Wisbereit,Torwart,0,-,-,160000,unbekannt
FC Augsburg,34017,N. Banks,Abwehr,19,4 (4),"4,75",3950000,fallend (Staerke 2)
FC Augsburg,34057,Matsima,Abwehr,24,4 (4),"6,00",5330000,unbekannt
FC Augsburg,34106,Behrens,Abwehr,15,4 (4),"3,75",3790000,fallend (Staerke 3)
FC Augsburg,34351,Schnitzer,Abwehr,0,-,-,190000,fallend (Staerke 1)
FC Augsburg,34438,Brackelmann,Abwehr,24,4 (4),"6,00",4650000,steigend (Staerke 5)
FC Augsburg,34510,Seol,Abwehr,2,4 (3),"0,67",840000,fallend (Staerke 2)
FC Augsburg,34522,Bah,Abwehr,0,-,-,1150000,fallend (Staerke 4)
FC Augsburg,33969,Suso,Abwehr,0,-,-,260000,fallend (Staerke 2)
FC Augsburg,32546,Wolf,Abwehr,20,4 (4),"5,00",2930000,fallend (Staerke 4)
FC Augsburg,32549,Gouweleeuw,Abwehr,1,3 (1),"1,00",1240000,fallend (Staerke 4)
FC Augsburg,33211,Keitel,Mittelfeld,2,3 (3),"0,67",640000,fallend (Staerke 3)
FC Augsburg,33564,Kade,Mittelfeld,12,1 (1),"12,00",7500000,steigend (Staerke 5)
FC Augsburg,34236,Massengo,Mittelfeld,16,4 (4),"4,00",3850000,fallend (Staerke 5)
FC Augsburg,34171,Fellhauer,Mittelfeld,21,4 (4),"5,25",5430000,steigend (Staerke 5)
FC Augsburg,33713,Ibrahimović,Mittelfeld,10,2 (2),"5,00",3970000,fallend (Staerke 5)
FC Augsburg,34069,Sakar,Mittelfeld,0,-,-,160000,unbekannt
FC Augsburg,34063,Claude-Maurice,Mittelfeld,18,3 (3),"6,00",5380000,fallend (Staerke 4)
FC Augsburg,33736,Kömür,Mittelfeld,12,4 (4),"3,00",2800000,steigend (Staerke 1)
FC Augsburg,33808,Breithaupt,Mittelfeld,0,-,-,170000,fallend (Staerke 1)
FC Augsburg,33997,Rieder,Mittelfeld,35,4 (4),"8,75",8500000,steigend (Staerke 1)
FC Augsburg,34331,Ribeiro,Sturm,12,4 (4),"3,00",2990000,fallend (Staerke 1)
FC Augsburg,34344,Ogundu,Sturm,0,-,-,520000,fallend (Staerke 2)
FC Augsburg,34012,Mounié,Sturm,0,-,-,230000,steigend (Staerke 3)
FC Augsburg,31958,Gregoritsch,Sturm,30,4 (4),"7,50",11790000,steigend (Staerke 2)
1. FSV Mainz 05,34464,Kinzig,Torwart,0,-,-,160000,fallend (Staerke 1)
1. FSV Mainz 05,31774,Schwolow,Torwart,7,2 (2),"3,50",1570000,steigend (Staerke 2)
1. FSV Mainz 05,32364,Zentner,Torwart,6,2 (2),"3,00",1840000,fallend (Staerke 1)
1. FSV Mainz 05,31666,Bell,Abwehr,0,-,-,390000,fallend (Staerke 2)
1. FSV Mainz 05,34454,Gruber,Abwehr,13,4 (4),"3,25",2990000,fallend (Staerke 4)
1. FSV Mainz 05,34307,Potulski,Abwehr,3,4 (4),"0,75",2050000,fallend (Staerke 3)
1. FSV Mainz 05,33577,Caci,Abwehr,20,4 (4),"5,00",4510000,steigend (Staerke 2)
1. FSV Mainz 05,33478,Widmer,Abwehr,3,1 (1),"3,00",830000,fallend (Staerke 2)
1. FSV Mainz 05,34509,Nakuzola,Abwehr,4,2 (1),"4,00",970000,steigend (Staerke 4)
1. FSV Mainz 05,31762,da Costa,Abwehr,20,4 (4),"5,00",3230000,steigend (Staerke 5)
1. FSV Mainz 05,31959,Kohr,Abwehr,2,1 (1),"2,00",900000,unbekannt
1. FSV Mainz 05,32178,Mwene,Abwehr,23,4 (4),"5,75",3050000,fallend (Staerke 5)
1. FSV Mainz 05,32786,Posch,Abwehr,11,3 (3),"3,67",3280000,unbekannt
1. FSV Mainz 05,33093,Maloney,Mittelfeld,0,2 (0),-,240000,fallend (Staerke 1)
1. FSV Mainz 05,34467,Ruoppi,Mittelfeld,2,3 (2),"1,00",560000,fallend (Staerke 2)
1. FSV Mainz 05,34231,Kawasaki,Mittelfeld,0,-,-,220000,fallend (Staerke 2)
1. FSV Mainz 05,34009,Sano,Mittelfeld,27,4 (4),"6,75",8840000,unbekannt
1. FSV Mainz 05,33356,Martel,Mittelfeld,9,1 (1),"9,00",3700000,steigend (Staerke 5)
1. FSV Mainz 05,32395,Amiri,Mittelfeld,15,4 (4),"3,75",12010000,steigend (Staerke 2)
1. FSV Mainz 05,33477,Lee,Mittelfeld,12,4 (4),"3,00",3880000,fallend (Staerke 4)
1. FSV Mainz 05,33296,Nebel,Mittelfeld,0,-,-,5940000,steigend (Staerke 5)
