spieltag,tore,punkte,gegner,heim_auswaerts,ergebnis,punkte_gesamt,punkte_schnitt
24,0,,Borussia M'gladbach,a,1:0,39,2.60
34,0,1,FC Augsburg,h,4:0,88,5.87
