spieltag,tore,punkte,gegner,heim_auswaerts,ergebnis,punkte_gesamt,punkte_schnitt
21,0,,VfL Wolfsburg,a,1:2,73,6.08
22,0,4,1. FSV Mainz 05,h,4:0,97,6.06
23,0,0,RB Leipzig,a,2:2,48,3.00
26,1,14,FC Augsburg,h,2:0,77,5.50
27,0,1,Hamburger SV,h,3:2,48,3.20
32,0,3,Borussia M'gladbach,a,1:0,44,2.75
33,0,1,Eintracht Frankfurt,h,3:2,66,4.40
34,0,3,SV Werder Bremen,a,0:2,77,4.81
