spieltag,tore,punkte,gegner,heim_auswaerts,ergebnis,punkte_gesamt,punkte_schnitt
2,0,4,Bayer 04 Leverkusen,h,3:3,51,3.40
3,0,2,Borussia M'gladbach,a,0:4,92,5.75
