spieltag,tore,punkte,gegner,heim_auswaerts,ergebnis,punkte_gesamt,punkte_schnitt
10,0,6,Hamburger SV,a,1:1,50,3.85
11,0,7,VfB Stuttgart,h,3:3,53,4.08
14,0,3,Sport-Club Freiburg,a,1:1,44,3.14
15,0,7,Borussia M'gladbach,h,2:0,78,4.88
16,0,1,Eintracht Frankfurt,a,3:3,60,4.00
17,0,4,SV Werder Bremen,h,3:0,83,5.19
18,0,8,FC St. Pauli,h,3:2,68,4.25
19,0,10,1. FC Union Berlin,a,0:3,77,5.92
24,0,4,FC Bayern München,h,2:3,51,3.19
