spieltag,tore,punkte,gegner,heim_auswaerts,ergebnis,punkte_gesamt,punkte_schnitt
14,0,,Hamburger SV,h,4:1,80,5.33
15,0,,VfB Stuttgart,a,0:0,39,3.00
17,0,6,Borussia M'gladbach,h,5:1,102,6.38
18,0,0,Bayer 04 Leverkusen,h,1:0,59,3.93
21,0,1,FC Bayern München,a,5:1,19,1.19
22,1,11,Sport-Club Freiburg,h,3:0,97,6.93
23,0,,1. FC Köln,a,2:2,57,4.38
25,0,2,1. FC Heidenheim,a,2:4,75,4.69
