spieltag,tore,punkte,gegner,heim_auswaerts,ergebnis,punkte_gesamt,punkte_schnitt
11,0,,1. FC Heidenheim,a,0:3,88,5.87
12,0,2,RB Leipzig,h,0:0,53,3.53
34,0,,TSG Hoffenheim,h,4:0,84,5.60
