spieltag,tore,punkte,gegner,heim_auswaerts,ergebnis,punkte_gesamt,punkte_schnitt
22,0,0,Borussia M'gladbach,h,3:0,87,5.44
25,0,,FC St. Pauli,a,0:0,54,4.15
26,0,,1. FC Heidenheim,h,1:0,58,4.14
29,0,,VfL Wolfsburg,a,1:2,61,4.07
31,0,1,FC Augsburg,a,1:1,61,4.36
