spieler_id,name,verein,marktwert,punkte,punkte_pro_spiel,mw_pro_punkt,mw_pro_punkteschnitt
30755,Neuer,1. FC Bayern München,2690000,10,"5,00",269000,538000
34353,Prescott,1. FC Bayern München,160000,0,-,,
34284,Bärtl,1. FC Bayern München,160000,0,-,,
34101,Klanac,1. FC Bayern München,160000,0,-,,
31216,Ulreich,1. FC Bayern München,170000,0,-,,
33494,Urbig,1. FC Bayern München,1120000,0,-,,
33975,Brown,1. FC Bayern München,7740000,5,"2,50",1548000,3096000
33894,Boey,1. FC Bayern München,550000,0,-,,
33823,Kim,1. FC Bayern München,3990000,4,"4,00",997500,997500
33796,Buchmann,1. FC Bayern München,190000,0,-,,
33496,Itō,1. FC Bayern München,1240000,0,-,,
33386,Stanišić,1. FC Bayern München,3780000,2,"2,00",1890000,1890000
32157,Tah,1. FC Bayern München,6880000,14,"7,00",491429,982857
34205,Kiala,1. FC Bayern München,170000,0,-,,
32720,Upamecano,1. FC Bayern München,8840000,25,"12,50",353600,707200
32800,Laimer,1. FC Bayern München,5400000,-1,"-0,50",-5400000,-10800000
33021,Davies,1. FC Bayern München,7380000,18,"9,00",410000,820000
34357,Osmani,1. FC Bayern München,220000,0,-,,
34466,Saibari,1. FC Bayern München,17180000,10,"5,00",1718000,3436000
34206,Karl,1. FC Bayern München,7380000,2,"1,00",3690000,7380000
34321,Sapoko Ndiaye,1. FC Bayern München,1690000,0,-,,
34207,Santos Daiber,1. FC Bayern München,180000,0,-,,
33854,Pavlović,1. FC Bayern München,11600000,21,"10,50",552381,1104762
32445,Kimmich,1. FC Bayern München,15860000,23,"11,50",689565,1379130
33504,Bischof,1. FC Bayern München,5810000,5,"2,50",1162000,2324000
33236,Musiala,1. FC Bayern München,11190000,0,"0,00",,
34014,Olise,1. FC Bayern München,19910000,16,"8,00",1244375,2488750
32696,Gnabry,1. FC Bayern München,7100000,0,-,,
34350,Cardozo,1. FC Bayern München,420000,0,-,,
33838,Kane,1. FC Bayern München,21420000,10,"5,00",2142000,4284000
34254,Luis Díaz,1. FC Bayern München,14730000,10,"5,00",1473000,2946000
34524,Binder,1. FC Bayern München,160000,0,-,,
31988,Drewes,Borussia Dortmund,160000,0,-,,
33539,Ostrzinski,Borussia Dortmund,160000,0,-,,
32638,Kobel,Borussia Dortmund,3330000,11,"5,50",302727,605455
