spieler_id,name,verein,marktwert,punkte,punkte_pro_spiel,mw_pro_punkt,mw_pro_punkteschnitt
30755,Neuer,1. FC Bayern München,2040000,10,"5,00",204000,408000
34284,Bärtl,1. FC Bayern München,160000,0,-,,
33494,Urbig,1. FC Bayern München,1180000,0,-,,
34353,Prescott,1. FC Bayern München,160000,0,-,,
34101,Klanac,1. FC Bayern München,160000,0,-,,
31216,Ulreich,1. FC Bayern München,160000,0,-,,
32800,Laimer,1. FC Bayern München,5540000,-1,"-0,50",-5540000,-11080000
34205,Kiala,1. FC Bayern München,160000,0,-,,
33975,Brown,1. FC Bayern München,6840000,5,"2,50",1368000,2736000
33894,Boey,1. FC Bayern München,650000,0,-,,
33823,Kim,1. FC Bayern München,4230000,4,"4,00",1057500,1057500
33796,Buchmann,1. FC Bayern München,180000,0,-,,
32720,Upamecano,1. FC Bayern München,8410000,25,"12,50",336400,672800
33496,Itō,1. FC Bayern München,1120000,0,-,,
32157,Tah,1. FC Bayern München,6120000,14,"7,00",437143,874286
33386,Stanišić,1. FC Bayern München,3600000,2,"2,00",1800000,1800000
33021,Davies,1. FC Bayern München,6700000,18,"9,00",372222,744444
34207,Santos Daiber,1. FC Bayern München,170000,0,-,,
34206,Karl,1. FC Bayern München,6830000,2,"1,00",3415000,6830000
34321,Sapoko Ndiaye,1. FC Bayern München,2010000,0,-,,
34357,Osmani,1. FC Bayern München,240000,0,-,,
33236,Musiala,1. FC Bayern München,10400000,0,"0,00",,
33854,Pavlović,1. FC Bayern München,10400000,21,"10,50",495238,990476
34466,Saibari,1. FC Bayern München,16820000,10,"5,00",1682000,3364000
32445,Kimmich,1. FC Bayern München,15140000,23,"11,50",658261,1316522
33504,Bischof,1. FC Bayern München,5530000,5,"2,50",1106000,2212000
32696,Gnabry,1. FC Bayern München,6190000,0,-,,
34350,Cardozo,1. FC Bayern München,460000,0,-,,
34014,Olise,1. FC Bayern München,18310000,16,"8,00",1144375,2288750
34254,Luis Díaz,1. FC Bayern München,16030000,10,"5,00",1603000,3206000
33838,Kane,1. FC Bayern München,19910000,10,"5,00",1991000,3982000
31988,Drewes,Borussia Dortmund,160000,0,-,,
33539,Ostrzinski,Borussia Dortmund,160000,0,-,,
32638,Kobel,Borussia Dortmund,3190000,11,"5,50",290000,580000
32841,Meyer,Borussia Dortmund,350000,0,-,,
31935,Can,Borussia Dortmund,490000,0,-,,
34084,Mané,Borussia Dortmund,1450000,4,"2,00",362500,725000
34423,Prates,Borussia Dortmund,810000,3,"3,00",270000,270000
33167,Bensebaini,Borussia Dortmund,3600000,0,-,,
33141,Ryerson,Borussia Dortmund,6970000,11,"5,50",633636,1267273
33038,N. Schlotterbeck,Borussia Dortmund,6390000,0,-,,
34422,Gadou,Borussia Dortmund,5380000,9,"4,50",597778,1195556
34346,Reggiani,Borussia Dortmund,890000,2,"2,00",445000,445000
32452,Anton,Borussia Dortmund,6560000,16,"8,00",410000,820000
34114,Svensson,Borussia Dortmund,5880000,14,"7,00",420000,840000
34424,Lerma,Borussia Dortmund,480000,0,-,,
34495,Karetsas,Borussia Dortmund,20640000,11,"5,50",1876364,3752727
34503,Konstantelias,Borussia Dortmund,13390000,12,"12,00",1115833,1115833
34505,Veerman,Borussia Dortmund,10460000,4,"2,00",2615000,5230000
34507,dos Santos,Borussia Dortmund,680000,0,-,,
34364,Kaba,Borussia Dortmund,210000,0,-,,
34519,Nwaneri,Borussia Dortmund,7060000,1,"1,00",7060000,7060000
32590,Sabitzer,Borussia Dortmund,3290000,3,"3,00",1096667,1096667
33208,Beier,Borussia Dortmund,6700000,8,"4,00",837500,1675000
33498,F. Nmecha,Borussia Dortmund,7410000,7,"3,50",1058571,2117143
34117,Chukwuemeka,Borussia Dortmund,1720000,0,-,,
34200,Bellingham,Borussia Dortmund,8070000,15,"7,50",538000,1076000
34283,Fábio Silva,Borussia Dortmund,3650000,7,"7,00",521429,521429
32667,Guirassy,Borussia Dortmund,15020000,22,"11,00",682727,1365455
34347,Inácio,Borussia Dortmund,3100000,-4,"-4,00",-775000,-775000
34362,Albert,Borussia Dortmund,1170000,0,-,,
32267,Zingerle,RB Leipzig,160000,0,-,,
32481,Nyland,RB Leipzig,590000,0,-,,
33919,Vandevoordt,RB Leipzig,2960000,9,"4,50",328889,657778
31846,W. Orbán,RB Leipzig,7780000,12,"6,00",648333,1296667
33848,Finkgräfe,RB Leipzig,470000,0,-,,
33436,Raum,RB Leipzig,8650000,11,"5,50",786364,1572727
34431,Koné,RB Leipzig,700000,0,-,,
34479,Estève,RB Leipzig,4460000,8,"8,00",557500,557500
32889,Baku,RB Leipzig,7500000,25,"12,50",300000,600000
32581,Klostermann,RB Leipzig,440000,0,-,,
32461,Henrichs,RB Leipzig,2180000,4,"4,00",545000,545000
33837,Lukeba,RB Leipzig,5730000,8,"8,00",716250,716250
34185,Banzuzi,RB Leipzig,4130000,-2,"-1,00",-2065000,-4130000
34238,Maksimović,RB Leipzig,1370000,8,"8,00",171250,171250
34348,Kaltefleiter,RB Leipzig,160000,0,-,,
34042,Gebel,RB Leipzig,170000,0,-,,
34518,El Aynaoui,RB Leipzig,7070000,0,"0,00",,
33991,Ouédraogo,RB Leipzig,5980000,0,-,,
33769,Seiwald,RB Leipzig,5650000,7,"3,50",807143,1614286
33695,Gruda,RB Leipzig,10320000,7,"7,00",1474286,1474286
32977,Baumgartner,RB Leipzig,5150000,0,-,,
33353,Reitz,RB Leipzig,5500000,12,"12,00",458333,458333
34515,Guiu,RB Leipzig,5740000,1,"1,00",5740000,5740000
33151,Nkunku,RB Leipzig,15610000,10,"5,00",1561000,3122000
34330,Sani,RB Leipzig,160000,0,-,,
34309,Konaté,RB Leipzig,500000,1,"1,00",500000,500000
34271,Rômulo,RB Leipzig,5150000,0,-,,
34240,Bakayoko,RB Leipzig,2740000,0,"0,00",,
34116,T. Gomis,RB Leipzig,3930000,4,"2,00",982500,1965000
34039,Nusa,RB Leipzig,11050000,16,"8,00",690625,1381250
