spieler_id,name,verein,news_headline,news_link,news_count_7d,transfer_news_flag,stammplatz_news_flag
31489,Baumann,TSG Hoffenheim,Philipp erhält im Pokal den Vorzug vor Baumann,https://www.ligainsider.de/luca-philipp_24129/philipp-erhaelt-im-pokal-den-vorzug-vor-baumann-416599/,0,0,0
33313,Philipp,TSG Hoffenheim,Philipp erhält im Pokal den Vorzug vor Baumann,https://www.ligainsider.de/luca-philipp_24129/philipp-erhaelt-im-pokal-den-vorzug-vor-baumann-416599/,0,0,0
33913,Petersson,TSG Hoffenheim,TSG verlängert mit Torhüter Petersson,https://www.ligainsider.de/lukas-petersson_37114/tsg-verlaengert-mit-torhueter-petersson-406899/,0,0,0
34446,Rots,TSG Hoffenheim,Vor BVB: De Cat und Rots drängen auf die Startelf,https://www.ligainsider.de/mats-rots_37794/vor-bvb-de-cat-und-rots-draengen-auf-die-startelf-417647/,0,0,0
34340,Engelns,TSG Hoffenheim,Perspek­tivtransfer: TSG holt Engelns aus Paderborn,https://www.ligainsider.de/luis-engelns_37089/perspektivtransfer-tsg-holt-engelns-aus-paderborn-408252/,0,0,0
34275,Hajdari,TSG Hoffenheim,Machida drängt nach Comeback Richtung Startelf,https://www.ligainsider.de/koki-machida_35863/machida-draengt-nach-comeback-richtung-startelf-418201/,1,0,1
34457,Dulic,TSG Hoffenheim,Perspek­tivspie­ler Dulic un­terschreibt in Hoffenheim,https://www.ligainsider.de/sean-dulic_38904/perspektivspieler-dulic-unterschreibt-in-hoffenheim-414315/,0,0,0
34257,Coufal,TSG Hoffenheim,Coufal fit für den Europa-Lea­gue-Auftakt,https://www.ligainsider.de/vladimir-coufal_11929/coufal-fit-fuer-den-europa-league-auftakt-418192/,1,0,0
34213,Machida,TSG Hoffenheim,Machida drängt nach Comeback Richtung Startelf,https://www.ligainsider.de/koki-machida_35863/machida-draengt-nach-comeback-richtung-startelf-418201/,2,0,1
34051,Gendrey,TSG Hoffenheim,Gendrey feiert Comeback nach langer Pause,https://www.ligainsider.de/valentin-gendrey_35971/gendrey-feiert-comeback-nach-langer-pause-415209/,0,0,0
34048,Hranáč,TSG Hoffenheim,Ilzer lobt Qualität von Bernardo als Stabi­litäts­fak­tor,https://www.ligainsider.de/bernardo_11324/ilzer-lobt-qualitaet-von-bernardo-als-stabilitaetsfaktor-413039/,0,0,0
34487,Abraha,TSG Hoffenheim,Hoffen­heim-Ta­lent Abraha verlängert langfristig,https://www.ligainsider.de/natnael-abraha_38435/hoffenheim-talent-abraha-verlaengert-langfristig-415668/,0,0,0
32693,Bernardo,TSG Hoffenheim,Achil­lesseh­ne bereitet Bernardo erneut Probleme,https://www.ligainsider.de/bernardo_11324/achillessehne-bereitet-bernardo-erneut-probleme-418285/,1,0,0
33026,Kabak,TSG Hoffenheim,Die Null als „Basis“: Ilzer schraubt an defensiver Sicherheit,https://www.ligainsider.de/albian-hajdari_37227/die-null-als-bdquo-basis-ldquo-ilzer-schraubt-an-defensiver-sicherheit-412028/,0,0,0
34474,De Cat,TSG Hoffenheim,Vor BVB: De Cat und Rots drängen auf die Startelf,https://www.ligainsider.de/mats-rots_37794/vor-bvb-de-cat-und-rots-draengen-auf-die-startelf-417647/,0,0,0
34128,Lenz,TSG Hoffenheim,Video: Macht Lenz Druck auf Avdullahu?,https://www.ligainsider.de/cajetan-lenz_37065/video-macht-lenz-druck-auf-avdullahu-413566/,0,0,0
33857,Conté,TSG Hoffenheim,Conté empfiehlt sich für weitere Einsätze,https://www.ligainsider.de/bambase-conte_27420/conte-empfiehlt-sich-fuer-weitere-einsaetze-417649/,0,0,0
32553,Kramarić,TSG Hoffenheim,Kramarić muss Wettkampfhärte aufbauen,https://www.ligainsider.de/andrej-kramaric_2439/kramari-muss-wettkampfhaerte-aufbauen-417631/,0,0,0
34242,Burger,TSG Hoffenheim,Offiziell: Burger verlängert bei der TSG,https://www.ligainsider.de/wouter-burger_22632/offiziell-burger-verlaengert-bei-der-tsg-415819/,0,0,0
34034,Prass,TSG Hoffenheim,Prass holt sich Matchfitness bei Hoffenheims U23,https://www.ligainsider.de/alexander-prass_27057/prass-holt-sich-matchfitness-bei-hoffenheims-u23-418292/,3,0,0
34202,Avdullahu,TSG Hoffenheim,Offiziell: TSG verlängert vorzeitig mit Avdullahu,https://www.ligainsider.de/leon-avdullahu_38223/offiziell-tsg-verlaengert-vorzeitig-mit-avdullahu-412553/,0,0,0
34294,Daghim,TSG Hoffenheim,Hložek meldet sich in starker Verfassung zurück,https://www.ligainsider.de/adam-hlozek_24095/hlo-ek-meldet-sich-in-starker-verfassung-zurueck-417050/,0,0,0
33270,Lemperle,TSG Hoffenheim,Lemperle verlässt den Platz humpelnd,https://www.ligainsider.de/tim-lemperle_23854/lemperle-verlaesst-den-platz-humpelnd-417724/,0,0,0
33507,Wimmer,TSG Hoffenheim,Ilzer lobt Wimmers „Power und Energie“,https://www.ligainsider.de/patrick-wimmer_26236/ilzer-lobt-wimmers-bdquo-power-und-energie-ldquo-417634/,0,0,0
33536,Asllani,TSG Hoffenheim,Asllani zurück: TSG lässt weiter Vorsicht walten,https://www.ligainsider.de/fisnik-asllani_21986/asllani-zurueck-tsg-laesst-weiter-vorsicht-walten-418126/,1,0,0
33619,Hložek,TSG Hoffenheim,Hložek meldet sich in starker Verfassung zurück,https://www.ligainsider.de/adam-hlozek_24095/hlo-ek-meldet-sich-in-starker-verfassung-zurueck-417050/,0,0,0
33885,Moerstedt,TSG Hoffenheim,Ilzer lobt Moerstedt trotz Elfme­ter-Fehlschuss,https://www.ligainsider.de/max-moerstedt_36318/ilzer-lobt-moerstedt-trotz-elfmeter-fehlschuss-417222/,0,0,0
33647,Backhaus,Sport-Club Freiburg,Freiburg stärkt Backhaus nach Patzer den Rücken,https://www.ligainsider.de/mio-backhaus_27467/freiburg-staerkt-backhaus-nach-patzer-den-ruecken-417037/,0,0,0
32506,Huth,Sport-Club Freiburg,Huth verlängert in Freiburg,https://www.ligainsider.de/jannik-huth_6540/huth-verlaengert-in-freiburg-413838/,0,0,0
32656,F. Müller,Sport-Club Freiburg,,,0,0,0
33815,Rosenfelder,Sport-Club Freiburg,Rosenfelder steht wieder voll zur Verfügung,https://www.ligainsider.de/max-rosenfelder_26203/rosenfelder-steht-wieder-voll-zur-verfuegung-416908/,0,0,0
33829,Makengo,Sport-Club Freiburg,Monaco zieht sich aus Maken­go-Po­ker zurück,https://www.ligainsider.de/jordy-makengo_26088/monaco-zieht-sich-aus-makengo-poker-zurueck-417127/,0,0,0
33947,Treu,Sport-Club Freiburg,Treu oder Kübler? Schuster erklärt das enge Duell,https://www.ligainsider.de/philipp-treu_20344/treu-oder-kuebler-schuster-erklaert-das-enge-duell-417571/,0,0,0
34020,Yılmaz,Sport-Club Freiburg,,,0,0,0
34021,Ogbus,Sport-Club Freiburg,Ogbus oder Lienhart? Schuster eröffnet Kon­kur­renzkampf,https://www.ligainsider.de/philipp-lienhart_13911/ogbus-oder-lienhart-schuster-eroeffnet-konkurrenzkampf-411270/,0,0,0
32807,Lienhart,Sport-Club Freiburg,Lienhart beendet Europa-Lea­gue-Par­tie mit Krämpfen,https://www.ligainsider.de/philipp-lienhart_13911/lienhart-beendet-europa-league-partie-mit-kraempfen-411987/,0,0,0
32597,Kübler,Sport-Club Freiburg,,,0,0,0
32579,Jung,Sport-Club Freiburg,SC Freiburg verlängert mit Jung,https://www.ligainsider.de/anthony-jung_2245/sc-freiburg-verlaengert-mit-jung-413809/,0,0,0
32019,Günter,Sport-Club Freiburg,,,0,0,0
31910,Ginter,Sport-Club Freiburg,Ginter bleibt für Freiburg un­ver­zichtbar,https://www.ligainsider.de/matthias-ginter_1835/ginter-bleibt-fuer-freiburg-unverzichtbar-417928/,0,0,0
34184,Suzuki,Sport-Club Freiburg,Gutes Zeichen: WM-Nominie­rung für verletzten Suzuki,https://www.ligainsider.de/yuito-suzuki_37105/gutes-zeichen-wm-nominierung-fuer-verletzten-suzuki-413400/,0,0,0
34361,Tarnutzer,Sport-Club Freiburg,Trio um Steinmann gegen Motherwell keine Option,https://www.ligainsider.de/karl-steinmann_37271/trio-um-steinmann-gegen-motherwell-keine-option-416506/,0,0,0
34437,Yamamoto,Sport-Club Freiburg,Yamamotos Weg führt wohl zunächst über die U23,https://www.ligainsider.de/rihito-yamamoto_38872/yamamotos-weg-fuehrt-wohl-zunaechst-ueber-die-u23-416915/,0,0,0
32961,Beste,Sport-Club Freiburg,Beste zurück im Freiburger Teamtraining,https://www.ligainsider.de/niklas-beste_14520/beste-zurueck-im-freiburger-teamtraining-417530/,0,0,0
32071,Grifo,Sport-Club Freiburg,Rekordmann Grifo bleibt dem Sport-Club erhalten,https://www.ligainsider.de/vincenzo-grifo_2361/rekordmann-grifo-bleibt-dem-sport-club-erhalten-416476/,0,0,0
33603,Y. Engelhardt,Sport-Club Freiburg,,,0,0,0
33156,Osterhage,Sport-Club Freiburg,Osterhage zurück im Freiburger Mannschafts­trai­ning,https://www.ligainsider.de/patrick-osterhage_20826/osterhage-zurueck-im-freiburger-mannschaftstraining-417908/,0,0,0
33008,Muslija,Sport-Club Freiburg,Offiziell: Muslija wechselt nach Düsseldorf,https://www.ligainsider.de/florent-muslija_13863/offiziell-muslija-wechselt-nach-duesseldorf-400117/,0,0,0
32398,M. Eggestein,Sport-Club Freiburg,,,0,0,0
32861,Höler,Sport-Club Freiburg,,,0,0,0
34183,Irié,Sport-Club Freiburg,Irié un­terstreicht seinen Aufwärts­trend,https://www.ligainsider.de/cyriaque-irie_38409/irie-unterstreicht-seinen-aufwaertstrend-417038/,0,0,0
33783,Matanović,Sport-Club Freiburg,Matanović in Torlaune: Schuster legt Messlatte hoch,https://www.ligainsider.de/igor-matanovic_25780/matanovi-in-torlaune-schuster-legt-messlatte-hoch-418059/,1,0,0
33629,Scherhant,Sport-Club Freiburg,Scherhant und Matanović machen den nächsten Schritt,https://www.ligainsider.de/derry-scherhant_27532/scherhant-und-matanovi-machen-den-naechsten-schritt-417930/,0,0,0
34451,Goto,Sport-Club Freiburg,SC Freiburg verpflichtet Keisuke Goto,https://www.ligainsider.de/keisuke-goto_38267/sc-freiburg-verpflichtet-keisuke-goto-414158/,0,0,0
31458,Grahl,Eintracht Frankfurt,Grahl arbeitet weiter individuell,https://www.ligainsider.de/jens-grahl_727/grahl-arbeitet-weiter-individuell-413228/,0,0,0
33439,Atubolu,Eintracht Frankfurt,Atubolu überzeugt als Frankfurts neue Nummer eins,https://www.ligainsider.de/noah-atubolu_22000/atubolu-ueberzeugt-als-frankfurts-neue-nummer-eins-417172/,0,0,0
34073,Siljević,Eintracht Frankfurt,Eintracht verlängert mit Talent Šiljević,https://www.ligainsider.de/amil-siljevic_38182/eintracht-verlaengert-mit-talent-siljevi-414311/,0,0,0
33855,Kauã Santos,Eintracht Frankfurt,Atubolu überzeugt als Frankfurts neue Nummer eins,https://www.ligainsider.de/noah-atubolu_22000/atubolu-ueberzeugt-als-frankfurts-neue-nummer-eins-417172/,0,0,0
34313,Kosugi,Eintracht Frankfurt,Hütter stärkt Baum und Kosugi den Rücken,https://www.ligainsider.de/elias-baum_35727/huetter-staerkt-baum-und-kosugi-den-ruecken-417917/,0,0,0
34221,Maluze,Eintracht Frankfurt,Frankfurt geht von zeitnaher Malu­ze-Rückkehr aus,https://www.ligainsider.de/jeremiaha-maluze_38581/frankfurt-geht-von-zeitnaher-maluze-rueckkehr-aus-418206/,3,1,0
34490,Otávio,Eintracht Frankfurt,Hütter fordert bei Otávio weiter Geduld,https://www.ligainsider.de/otavio_39011/huetter-fordert-bei-otavio-weiter-geduld-418221/,1,0,0
34525,Etse,Eintracht Frankfurt,,,0,0,0
33869,Baum,Eintracht Frankfurt,Hütter stärkt Baum und Kosugi den Rücken,https://www.ligainsider.de/elias-baum_35727/huetter-staerkt-baum-und-kosugi-den-ruecken-417917/,0,0,0
34511,Brassier,Eintracht Frankfurt,Aséko noch nicht bereit – Brassier debütiert,https://www.ligainsider.de/noel-aseko_36931/aseko-noch-nicht-bereit-ndash-brassier-debuetiert-417760/,0,0,0
33836,Collins,Eintracht Frankfurt,Collins feiert Ein­satzcome­back gegen Freiburg,https://www.ligainsider.de/nnamdi-collins_24116/collins-feiert-einsatzcomeback-gegen-freiburg-418319/,2,0,0
32836,Koch,Eintracht Frankfurt,Koch meldet sich im Teamtraining zurück,https://www.ligainsider.de/robin-koch_12490/koch-meldet-sich-im-teamtraining-zurueck-416481/,0,0,0
33383,Knauff,Eintracht Frankfurt,Knauff feiert Comeback bei der Eintracht,https://www.ligainsider.de/ansgar-knauff_24398/knauff-feiert-comeback-bei-der-eintracht-418303/,2,0,0
31572,Götze,Eintracht Frankfurt,,,0,0,0
34493,Onyedika,Eintracht Frankfurt,Schul­terprob­le­me bei Frankfurts Onyedika,https://www.ligainsider.de/raphael-onyedika_26786/schulterprobleme-bei-frankfurts-onyedika-418320/,1,0,0
31743,Chandler,Eintracht Frankfurt,Chandler zurück im Trai­ningsbet­rieb,https://www.ligainsider.de/timothy-chandler_643/chandler-zurueck-im-trainingsbetrieb-416854/,0,0,0
34314,Arrhov,Eintracht Frankfurt,Hütter plant fest mit Arrhov,https://www.ligainsider.de/love-arrhov_38440/huetter-plant-fest-mit-arrhov-416036/,0,0,0
33856,Chaïbi,Eintracht Frankfurt,Aséko kommt in Schwung: Hütter lobt Entwicklung,https://www.ligainsider.de/noel-aseko_36931/aseko-kommt-in-schwung-huetter-lobt-entwicklung-418253/,3,0,0
34019,O. Højlund,Eintracht Frankfurt,,,0,0,0
34008,Uzun,Eintracht Frankfurt,Uzun reift zum Frankfurter Schlüsselspie­ler,https://www.ligainsider.de/can-uzun_35949/uzun-reift-zum-frankfurter-schluesselspieler-418117/,1,0,0
33335,Doan,Eintracht Frankfurt,Körperliche Probleme stoppten Dōan,https://www.ligainsider.de/ritsu-doan_22974/koerperliche-probleme-stoppten-d-an-418326/,5,0,0
33912,Aséko,Eintracht Frankfurt,Nur eine Halbzeit: Aséko muss entkräftet raus,https://www.ligainsider.de/noel-aseko_36931/nur-eine-halbzeit-aseko-muss-entkraeftet-raus-418327/,3,0,0
32948,Burkardt,Eintracht Frankfurt,System­wechsel kostet Ebnoutalib den Star­telfplatz,https://www.ligainsider.de/younes-ebnoutalib_38489/systemwechsel-kostet-ebnoutalib-den-startelfplatz-418056/,1,1,0
33214,Ngankam,Eintracht Frankfurt,Ngankam verletzt: SGE-Abgang geplatzt?,https://www.ligainsider.de/jessic-ngankam_20484/ngankam-verletzt-sge-abgang-geplatzt-415944/,0,0,0
34316,Ebnoutalib,Eintracht Frankfurt,Hütter setzt gegen Freiburg auf Ebnoutalib,https://www.ligainsider.de/younes-ebnoutalib_38489/huetter-setzt-gegen-freiburg-auf-ebnoutalib-418306/,3,1,0
34318,Amaimouni-Echghouyab,Eintracht Frankfurt,,,0,0,0
34465,Pimpong,Eintracht Frankfurt,Collins und Knauff nähern sich dem Comeback,https://www.ligainsider.de/nnamdi-collins_24116/collins-und-knauff-naehern-sich-dem-comeback-417933/,0,0,0
33990,Labrović,FC Augsburg,Labrović fehlt Augsburg aus privaten Gründen,https://www.ligainsider.de/nediljko-labrovic_37153/labrovi-fehlt-augsburg-aus-privaten-gruenden-411717/,0,0,0
32877,Dahmen,FC Augsburg,RB Leipzig klopft bei FCA wegen Dahmen an,https://www.ligainsider.de/finn-dahmen_18728/rb-leipzig-klopft-bei-fca-wegen-dahmen-an-415479/,0,0,0
34363,Wisbereit,FC Augsburg,FCA verpflichtet Tor­wartta­lent Wisbereit,https://www.ligainsider.de/tom-wisbereit_38837/fca-verpflichtet-torwarttalent-wisbereit-415067/,0,0,0
34017,N. Banks,FC Augsburg,,,0,0,0
34057,Matsima,FC Augsburg,Matsima setzt mit dem Training aus,https://www.ligainsider.de/chrislain-matsima_26695/matsima-setzt-mit-dem-training-aus-418160/,1,0,0
34106,Behrens,FC Augsburg,Baum schwärmt von Behrens: Jetzt folgt die Nationalelf,https://www.ligainsider.de/hennes-behrens_37221/baum-schwaermt-von-behrens-jetzt-folgt-die-nationalelf-418219/,2,0,0
34351,Schnitzer,FC Augsburg,Schnitzer feiert Profidebüt beim FCA,https://www.ligainsider.de/tim-schnitzer_38168/schnitzer-feiert-profidebuet-beim-fca-410000/,0,0,0
34438,Brackelmann,FC Augsburg,Brackelmann trainiert wieder voll mit,https://www.ligainsider.de/calvin-brackelmann_12771/brackelmann-trainiert-wieder-voll-mit-417872/,0,0,0
34510,Seol,FC Augsburg,FCA-Neuzu­gang Seol ist sofort ein­satzbe­reit,https://www.ligainsider.de/youngwoo-seol_37667/fca-neuzugang-seol-ist-sofort-einsatzbereit-417074/,0,0,0
34522,Bah,FC Augsburg,FCA bestätigt Verpflichtung von Verteidiger Bah,https://www.ligainsider.de/juma-bah_39047/fca-bestaetigt-verpflichtung-von-verteidiger-bah-417441/,0,0,0
33969,Suso,FC Augsburg,Suso fällt weiterhin  aus,https://www.ligainsider.de/sima-suso_36794/suso-faellt-weiterhin-aus-418216/,1,0,0
32546,Wolf,FC Augsburg,Wolf muss FCA-Training vorzeitig beenden,https://www.ligainsider.de/marius-wolf_5670/wolf-muss-fca-training-vorzeitig-beenden-415384/,0,0,0
32549,Gouweleeuw,FC Augsburg,Gouweleeuw muss um Star­telfplatz kämpfen,https://www.ligainsider.de/jeffrey-gouweleeuw_1851/gouweleeuw-muss-um-startelfplatz-kaempfen-417626/,0,0,0
33211,Keitel,FC Augsburg,Erneute Leihe: Keitel bleibt in Augsburg,https://www.ligainsider.de/yannik-keitel_22010/erneute-leihe-keitel-bleibt-in-augsburg-414448/,0,0,0
33564,Kade,FC Augsburg,Keine Prognose bei Kade – Werder kommt zu früh,https://www.ligainsider.de/anton-kade_26138/keine-prognose-bei-kade-ndash-werder-kommt-zu-frueh-418161/,1,0,0
34236,Massengo,FC Augsburg,Augsburg geht im Test mit 0:4 unter,https://www.ligainsider.de/han-noah-massengo_35978/augsburg-geht-im-test-mit-0-4-unter-416275/,0,0,0
34171,Fellhauer,FC Augsburg,Fellhauer tritt angeschlagen kürzer,https://www.ligainsider.de/robin-fellhauer_24864/fellhauer-tritt-angeschlagen-kuerzer-415385/,0,0,0
33713,Ibrahimović,FC Augsburg,FCA-Neuzu­gang Ib­rahimo­vić: Zehner mit Zug zur Spitze,https://www.ligainsider.de/arijon-ibrahimovic_27354/fca-neuzugang-ibrahimovi-zehner-mit-zug-zur-spitze-417630/,0,0,0
34069,Sakar,FC Augsburg,Sakar steht Augsburg erneut nicht zur Verfügung,https://www.ligainsider.de/faik-sakar_37237/sakar-steht-augsburg-erneut-nicht-zur-verfuegung-418218/,1,0,0
34063,Claude-Maurice,FC Augsburg,,,0,0,0
33736,Kömür,FC Augsburg,,,0,0,0
33808,Breithaupt,FC Augsburg,Breithaupt fehlt weiterhin mit Ze­henprel­lung,https://www.ligainsider.de/tim-breithaupt_25618/breithaupt-fehlt-weiterhin-mit-zehenprellung-417902/,0,0,0
33997,Rieder,FC Augsburg,Belas­tungssteue­rung bei Rieder,https://www.ligainsider.de/fabian-rieder_25579/belastungssteuerung-bei-rieder-417873/,0,0,0
34331,Ribeiro,FC Augsburg,Augsburg dreht Partie gegen Sassuolo,https://www.ligainsider.de/fc-augsburg/21/augsburg-dreht-partie-gegen-sassuolo-415988/,0,0,0
34344,Ogundu,FC Augsburg,Hürden erwünscht: FCA-Talente mit schwerem Stand,https://www.ligainsider.de/mert-koemuer_27169/huerden-erwuenscht-fca-talente-mit-schwerem-stand-412297/,0,0,0
34012,Mounié,FC Augsburg,Aufbaup­rog­ramm: Mounié reist nicht ins Trainingsla­ger,https://www.ligainsider.de/steve-mounie_14079/aufbauprogramm-mounie-reist-nicht-ins-trainingslager-415656/,0,0,0
31958,Gregoritsch,FC Augsburg,Gregoritsch wächst beim FCA in Führungsrol­le,https://www.ligainsider.de/michael-gregoritsch_1512/gregoritsch-waechst-beim-fca-in-fuehrungsrolle-417632/,0,0,0
34464,Kinzig,1. FSV Mainz 05,Kinzig erstmals im Profi-Kader,https://www.ligainsider.de/maximilian-kinzig_34997/kinzig-erstmals-im-profi-kader-417739/,0,0,0
31774,Schwolow,1. FSV Mainz 05,Offiziell: Mainz verpflichtet Torhüter Schwolow,https://www.ligainsider.de/alexander-schwolow_1781/offiziell-mainz-verpflichtet-torhueter-schwolow-415174/,0,0,0
32364,Zentner,1. FSV Mainz 05,Mainz hofft auf Zentner-Rückkehr gegen Leverkusen,https://www.ligainsider.de/robin-zentner_3298/mainz-hofft-auf-zentner-rueckkehr-gegen-leverkusen-418162/,2,0,0
31666,Bell,1. FSV Mainz 05,Vertrag bis 2027: Bell straft Kritiker einmal mehr Lügen,https://www.ligainsider.de/stefan-bell_521/vertrag-bis-2027-bell-straft-kritiker-einmal-mehr-luegen-413313/,0,0,0
34454,Gruber,1. FSV Mainz 05,Trotz Fehlern: Fischer vertraut Potulski und Gruber,https://www.ligainsider.de/fabio-gruber_26579/trotz-fehlern-fischer-vertraut-potulski-und-gruber-418236/,2,0,0
34307,Potulski,1. FSV Mainz 05,Trotz Fehlern: Fischer vertraut Potulski und Gruber,https://www.ligainsider.de/fabio-gruber_26579/trotz-fehlern-fischer-vertraut-potulski-und-gruber-418236/,2,0,0
33577,Caci,1. FSV Mainz 05,Caci mit blutender Nase aus­ge­wechselt,https://www.ligainsider.de/anthony-caci_26102/caci-mit-blutender-nase-ausgewechselt-418313/,1,1,0
33478,Widmer,1. FSV Mainz 05,Widmer fällt wochenlang aus,https://www.ligainsider.de/silvan-widmer_1938/widmer-faellt-wochenlang-aus-417918/,0,0,0
34509,Nakuzola,1. FSV Mainz 05,Nakuzola feiert Bun­des­li­ga-Debüt für Mainz 05,https://www.ligainsider.de/rael-nakuzola_38930/nakuzola-feiert-bundesliga-debuet-fuer-mainz-05-417747/,0,0,0
31762,da Costa,1. FSV Mainz 05,Fischer vorsichtig optimistisch bei da Costa,https://www.ligainsider.de/danny-da-costa_650/fischer-vorsichtig-optimistisch-bei-da-costa-413309/,0,0,0
31959,Kohr,1. FSV Mainz 05,Kohr nach Verletzung operiert,https://www.ligainsider.de/dominik-kohr_1821/kohr-nach-verletzung-operiert-417868/,0,0,0
32178,Mwene,1. FSV Mainz 05,Fischer lobt Dauerbrenner Mwene,https://www.ligainsider.de/phillipp-mwene_2723/fischer-lobt-dauerbrenner-mwene-417979/,0,0,0
32786,Posch,1. FSV Mainz 05,Posch überzeugt bei Star­telf-Come­back,https://www.ligainsider.de/stefan-posch_12798/posch-ueberzeugt-bei-startelf-comeback-417756/,0,0,0
33093,Maloney,1. FSV Mainz 05,Maloney pausiert krankheits­be­dingt,https://www.ligainsider.de/lennard-maloney_15833/maloney-pausiert-krankheitsbedingt-415799/,0,0,0
34467,Ruoppi,1. FSV Mainz 05,Mainz verpflichtet Ruoppi – und verleiht ihn zurück,https://www.ligainsider.de/otto-ruoppi_38812/mainz-verpflichtet-ruoppi-ndash-und-verleiht-ihn-zurueck-408297/,0,0,0
34231,Kawasaki,1. FSV Mainz 05,Mainz zieht Kaufoption für Kawasaki,https://www.ligainsider.de/sota-kawasaki_38606/mainz-zieht-kaufoption-fuer-kawasaki-411031/,0,0,0
34009,Sano,1. FSV Mainz 05,Kaishu Sano bleibt Mainz 05 erhalten,https://www.ligainsider.de/kaishu-sano_36958/kaishu-sano-bleibt-mainz-05-erhalten-417456/,0,0,0
33356,Martel,1. FSV Mainz 05,Martel nach Verletzung erstmals auf dem Platz,https://www.ligainsider.de/eric-martel_20728/martel-nach-verletzung-erstmals-auf-dem-platz-418304/,2,0,0
32395,Amiri,1. FSV Mainz 05,Amiri verkündet Verbleib bei Mainz,https://www.ligainsider.de/nadiem-amiri_5815/amiri-verkuendet-verbleib-bei-mainz-415727/,0,0,0
33477,Lee,1. FSV Mainz 05,Lee nach Verletzung zurück auf dem Feld,https://www.ligainsider.de/jaesung-lee_21202/lee-nach-verletzung-zurueck-auf-dem-feld-413161/,0,0,0
33296,Nebel,1. FSV Mainz 05,Fischer hofft auf Ne­bel-Rückkehr vor Länderspiel­pau­se,https://www.ligainsider.de/paul-nebel_20674/fischer-hofft-auf-nebel-rueckkehr-vor-laenderspielpause-417975/,0,0,0
33135,S. Becker,1. FSV Mainz 05,,,0,0,0
33247,Silas,1. FSV Mainz 05,Mainz bestätigt Verlänge­rung mit Silas,https://www.ligainsider.de/silas_21594/mainz-bestaetigt-verlaengerung-mit-silas-414285/,0,0,0
34429,A. Haidara,1. FSV Mainz 05,,,0,0,0
33070,Tietz,1. FSV Mainz 05,Tietz und Becker: Fischer lobt Sturmduo,https://www.ligainsider.de/phillip-tietz_7480/tietz-und-becker-fischer-lobt-sturmduo-417754/,0,0,0
34158,Königsdörffer,1. FSV Mainz 05,,,0,0,0
33830,Hollerbach,1. FSV Mainz 05,Fischer: Hollerbach braucht noch Spielpraxis,https://www.ligainsider.de/benedict-hollerbach_24960/fischer-hollerbach-braucht-noch-spielpraxis-418055/,1,0,0
34032,Klaus,1. FC Union Berlin,Lustrinelli schenkt Raab das Vertrauen,https://www.ligainsider.de/matheo-raab_11224/lustrinelli-schenkt-raab-das-vertrauen-416751/,0,0,0
34527,Gagzow,1. FC Union Berlin,,,0,0,0
34144,Raab,1. FC Union Berlin,Kampfansage: Raab will Nummer eins bei Union werden,https://www.ligainsider.de/matheo-raab_11224/kampfansage-raab-will-nummer-eins-bei-union-werden-416906/,0,0,0
32921,Rönnow,1. FC Union Berlin,,,0,0,0
33995,Querfeld,1. FC Union Berlin,Union sucht noch die richtige Balance in der Defensive,https://www.ligainsider.de/zeno-van-den-bosch_25990/union-sucht-noch-die-richtige-balance-in-der-defensive-418182/,1,0,0
33720,Juranović,1. FC Union Berlin,Juranović keine Option gegen Bayern München,https://www.ligainsider.de/josip-juranovic_26979/juranovi-keine-option-gegen-bayern-muenchen-418178/,2,0,0
33669,Nsoki,1. FC Union Berlin,Nsoki mischt im Training mit,https://www.ligainsider.de/stanley-nsoki_18802/nsoki-mischt-im-training-mit-418097/,1,0,0
34214,Markgraf,1. FC Union Berlin,Union bestätigt schwere Markgraf-Ver­let­zung,https://www.ligainsider.de/andrik-markgraf_38588/union-bestaetigt-schwere-markgraf-verletzung-415094/,0,0,0
33567,Rothe,1. FC Union Berlin,Rothe und Köhn kämpfen um Star­telfplatz,https://www.ligainsider.de/tom-rothe_26243/rothe-und-koehn-kaempfen-um-startelfplatz-412228/,0,0,0
34061,Köhn,1. FC Union Berlin,,,0,0,0
34455,Van Den Bosch,1. FC Union Berlin,Union sucht noch die richtige Balance in der Defensive,https://www.ligainsider.de/zeno-van-den-bosch_25990/union-sucht-noch-die-richtige-balance-in-der-defensive-418182/,1,0,0
33096,Trimmel,1. FC Union Berlin,Juranović hat bei Union die Nase vorn,https://www.ligainsider.de/josip-juranovic_26979/juranovi-hat-bei-union-die-nase-vorn-416753/,0,0,0
32801,Uduokhai,1. FC Union Berlin,Union sucht noch die richtige Balance in der Defensive,https://www.ligainsider.de/zeno-van-den-bosch_25990/union-sucht-noch-die-richtige-balance-in-der-defensive-418182/,1,0,0
32311,M. Friedrich,1. FC Union Berlin,,,0,0,0
34506,Aebischer,1. FC Union Berlin,Aebischer könnte direkt in den Union-Kader rücken,https://www.ligainsider.de/michel-aebischer_12508/aebischer-koennte-direkt-in-den-union-kader-ruecken-416617/,0,0,0
34191,Burcu,1. FC Union Berlin,Nach Köln-Tor: Burcu drängt in die Anfangsfor­ma­tion,https://www.ligainsider.de/livan-burcu_36114/nach-koeln-tor-burcu-draengt-in-die-anfangsformation-413024/,0,0,0
