spieler_id,name,verein,marktwert,punkte,punkte_pro_spiel,mw_pro_punkt,mw_pro_punkteschnitt
30755,Neuer,1. FC Bayern München,2770000,10,"5,00",277000,554000
34353,Prescott,1. FC Bayern München,160000,0,-,,
34284,Bärtl,1. FC Bayern München,160000,0,-,,
34101,Klanac,1. FC Bayern München,160000,0,-,,
31216,Ulreich,1. FC Bayern München,170000,0,-,,
33494,Urbig,1. FC Bayern München,1110000,0,-,,
33975,Brown,1. FC Bayern München,7370000,5,"2,50",1474000,2948000
33894,Boey,1. FC Bayern München,560000,0,-,,
33823,Kim,1. FC Bayern München,3900000,4,"4,00",975000,975000
33796,Buchmann,1. FC Bayern München,180000,0,-,,
33496,Itō,1. FC Bayern München,1200000,0,-,,
33386,Stanišić,1. FC Bayern München,3620000,2,"2,00",1810000,1810000
32157,Tah,1. FC Bayern München,6670000,14,"7,00",476429,952857
34205,Kiala,1. FC Bayern München,160000,0,-,,
32720,Upamecano,1. FC Bayern München,8870000,25,"12,50",354800,709600
32800,Laimer,1. FC Bayern München,5770000,-1,"-0,50",-5770000,-11540000
33021,Davies,1. FC Bayern München,7160000,18,"9,00",397778,795556
34357,Osmani,1. FC Bayern München,230000,0,-,,
34466,Saibari,1. FC Bayern München,18830000,10,"5,00",1883000,3766000
34206,Karl,1. FC Bayern München,6930000,2,"1,00",3465000,6930000
34321,Sapoko Ndiaye,1. FC Bayern München,1820000,0,-,,
34207,Santos Daiber,1. FC Bayern München,160000,0,-,,
33854,Pavlović,1. FC Bayern München,11190000,21,"10,50",532857,1065714
32445,Kimmich,1. FC Bayern München,16090000,23,"11,50",699565,1399130
33504,Bischof,1. FC Bayern München,5640000,5,"2,50",1128000,2256000
33236,Musiala,1. FC Bayern München,10580000,0,"0,00",,
34014,Olise,1. FC Bayern München,19330000,16,"8,00",1208125,2416250
32696,Gnabry,1. FC Bayern München,6740000,0,-,,
34350,Cardozo,1. FC Bayern München,440000,0,-,,
33838,Kane,1. FC Bayern München,20700000,10,"5,00",2070000,4140000
34254,Luis Díaz,1. FC Bayern München,15690000,10,"5,00",1569000,3138000
34524,Binder,1. FC Bayern München,160000,0,-,,
31988,Drewes,Borussia Dortmund,160000,0,-,,
33539,Ostrzinski,Borussia Dortmund,160000,0,-,,
32638,Kobel,Borussia Dortmund,3380000,11,"5,50",307273,614545
32841,Meyer,Borussia Dortmund,340000,0,-,,
31935,Can,Borussia Dortmund,470000,0,-,,
34084,Mané,Borussia Dortmund,1310000,4,"2,00",327500,655000
34423,Prates,Borussia Dortmund,890000,3,"3,00",296667,296667
33167,Bensebaini,Borussia Dortmund,3800000,0,-,,
33141,Ryerson,Borussia Dortmund,6810000,11,"5,50",619091,1238182
33038,N. Schlotterbeck,Borussia Dortmund,7030000,0,-,,
34422,Gadou,Borussia Dortmund,5650000,9,"4,50",627778,1255556
34346,Reggiani,Borussia Dortmund,990000,2,"2,00",495000,495000
