spieler_id,name,verein,marktwert,punkte,punkte_pro_spiel,mw_pro_punkt,mw_pro_punkteschnitt
30755,Neuer,1. FC Bayern München,2310000,16,"5,33",144375,433396
31216,Ulreich,1. FC Bayern München,160000,0,-,,
33494,Urbig,1. FC Bayern München,1210000,3,"3,00",403333,403333
34205,Kiala,1. FC Bayern München,170000,0,-,,
33975,Brown,1. FC Bayern München,5840000,10,"2,50",584000,2336000
33894,Boey,1. FC Bayern München,530000,0,-,,
33823,Kim,1. FC Bayern München,4350000,15,"5,00",290000,870000
33796,Buchmann,1. FC Bayern München,160000,0,-,,
33496,Itō,1. FC Bayern München,1160000,0,-,,
33386,Stanišić,1. FC Bayern München,4130000,8,"2,67",516250,1546816
33021,Davies,1. FC Bayern München,8530000,34,"8,50",250882,1003529
32800,Laimer,1. FC Bayern München,4340000,-1,"-0,50",-4340000,-8680000
32720,Upamecano,1. FC Bayern München,8190000,32,"8,00",255938,1023750
32157,Tah,1. FC Bayern München,6810000,22,"7,33",309545,929059
33236,Musiala,1. FC Bayern München,16110000,15,"5,00",1074000,3222000
34207,Santos Daiber,1. FC Bayern München,160000,0,-,,
34206,Karl,1. FC Bayern München,8270000,12,"4,00",689167,2067500
32445,Kimmich,1. FC Bayern München,15720000,34,"8,50",462353,1849412
34357,Osmani,1. FC Bayern München,300000,0,-,,
33854,Pavlović,1. FC Bayern München,12850000,38,"9,50",338158,1352632
34466,Saibari,1. FC Bayern München,15640000,26,"6,50",601538,2406154
33504,Bischof,1. FC Bayern München,6250000,17,"4,25",367647,1470588
34321,Sapoko Ndiaye,1. FC Bayern München,1180000,0,-,,
34350,Cardozo,1. FC Bayern München,360000,0,-,,
34254,Luis Díaz,1. FC Bayern München,14370000,17,"4,25",845294,3381176
34014,Olise,1. FC Bayern München,22450000,47,"11,75",477660,1910638
32696,Gnabry,1. FC Bayern München,8660000,2,"2,00",4330000,4330000
33838,Kane,1. FC Bayern München,24610000,36,"9,00",683611,2734444
34524,Binder,1. FC Bayern München,560000,0,-,,
31988,Drewes,Borussia Dortmund,160000,0,-,,
33539,Ostrzinski,Borussia Dortmund,160000,0,-,,
32638,Kobel,Borussia Dortmund,3340000,23,"5,75",145217,580870
32841,Meyer,Borussia Dortmund,320000,0,-,,
31935,Can,Borussia Dortmund,400000,0,-,,
34084,Mané,Borussia Dortmund,1080000,4,"2,00",270000,540000
34423,Prates,Borussia Dortmund,810000,3,"3,00",270000,270000
33167,Bensebaini,Borussia Dortmund,3420000,5,"2,50",684000,1368000
33141,Ryerson,Borussia Dortmund,4760000,13,"3,25",366154,1464615
33038,N. Schlotterbeck,Borussia Dortmund,10940000,13,"6,50",841538,1683077
34422,Gadou,Borussia Dortmund,4980000,14,"3,50",355714,1422857
34346,Reggiani,Borussia Dortmund,880000,2,"2,00",440000,440000
32452,Anton,Borussia Dortmund,7550000,25,"6,25",302000,1208000
34114,Svensson,Borussia Dortmund,6620000,25,"6,25",264800,1059200
34424,Lerma,Borussia Dortmund,310000,0,-,,
34495,Karetsas,Borussia Dortmund,16230000,15,"5,00",1082000,3246000
34503,Konstantelias,Borussia Dortmund,9700000,12,"12,00",808333,808333
34505,Veerman,Borussia Dortmund,9990000,15,"3,75",666000,2664000
34507,dos Santos,Borussia Dortmund,620000,0,-,,
34364,Kaba,Borussia Dortmund,220000,0,-,,
34519,Nwaneri,Borussia Dortmund,9260000,13,"4,33",712308,2138568
32590,Sabitzer,Borussia Dortmund,3410000,8,"2,67",426250,1277154
33208,Beier,Borussia Dortmund,6370000,22,"5,50",289545,1158182
33498,F. Nmecha,Borussia Dortmund,10140000,35,"8,75",289714,1158857
34117,Chukwuemeka,Borussia Dortmund,1790000,2,"2,00",895000,895000
34200,Bellingham,Borussia Dortmund,8970000,27,"6,75",332222,1328889
34283,Fábio Silva,Borussia Dortmund,9920000,19,"6,33",522105,1567141
32667,Guirassy,Borussia Dortmund,15520000,32,"8,00",485000,1940000
34347,Inácio,Borussia Dortmund,3400000,-4,"-4,00",-850000,-850000
34362,Albert,Borussia Dortmund,1260000,0,-,,
33919,Vandevoordt,RB Leipzig,3040000,17,"5,67",178824,536155
32267,Zingerle,RB Leipzig,160000,0,-,,
32481,Nyland,RB Leipzig,640000,0,-,,
34479,Estève,RB Leipzig,4110000,11,"5,50",373636,747273
34431,Koné,RB Leipzig,560000,0,-,,
31846,W. Orbán,RB Leipzig,6910000,25,"8,33",276400,829532
33848,Finkgräfe,RB Leipzig,500000,2,"2,00",250000,250000
33837,Lukeba,RB Leipzig,4530000,8,"4,00",566250,1132500
33436,Raum,RB Leipzig,8530000,15,"5,00",568667,1706000
32461,Henrichs,RB Leipzig,2810000,8,"4,00",351250,702500
32581,Klostermann,RB Leipzig,430000,0,-,,
32889,Baku,RB Leipzig,7620000,27,"9,00",282222,846667
33353,Reitz,RB Leipzig,5300000,12,"12,00",441667,441667
34348,Kaltefleiter,RB Leipzig,190000,0,-,,
34238,Maksimović,RB Leipzig,3150000,8,"8,00",393750,393750
34185,Banzuzi,RB Leipzig,3980000,4,"1,33",995000,2992481
34042,Gebel,RB Leipzig,190000,0,-,,
34518,El Aynaoui,RB Leipzig,6690000,8,"4,00",836250,1672500
33991,Ouédraogo,RB Leipzig,4020000,6,"6,00",670000,670000
32977,Baumgartner,RB Leipzig,6650000,0,-,,
33695,Gruda,RB Leipzig,9420000,11,"5,50",856364,1712727
33769,Seiwald,RB Leipzig,4040000,7,"3,50",577143,1154286
34515,Guiu,RB Leipzig,3970000,1,"1,00",3970000,3970000
33151,Nkunku,RB Leipzig,17500000,22,"7,33",795455,2387449
34309,Konaté,RB Leipzig,630000,1,"1,00",630000,630000
34271,Rômulo,RB Leipzig,7020000,10,"10,00",702000,702000
34240,Bakayoko,RB Leipzig,1840000,0,"0,00",,
34116,T. Gomis,RB Leipzig,5330000,15,"5,00",355333,1066000
34039,Nusa,RB Leipzig,12600000,31,"10,33",406452,1219748
31827,Blaswich,Bayer 04 Leverkusen,270000,0,-,,
32007,Lomb,Bayer 04 Leverkusen,160000,0,-,,
32925,Flekken,Bayer 04 Leverkusen,2040000,9,"3,00",226667,680000
34498,Medina,Bayer 04 Leverkusen,7040000,18,"6,00",391111,1173333
34496,Gutiérrez,Bayer 04 Leverkusen,8860000,19,"6,33",466316,1399684
34277,Lucas Vázquez,Bayer 04 Leverkusen,1610000,3,"1,00",536667,1610000
34272,Badé,Bayer 04 Leverkusen,2930000,8,"4,00",366250,732500
34217,Quansah,Bayer 04 Leverkusen,4700000,15,"5,00",313333,940000
34520,Doué,Bayer 04 Leverkusen,4580000,2,"2,00",2290000,2290000
33630,Oermann,Bayer 04 Leverkusen,250000,0,-,,
33207,Tapsoba,Bayer 04 Leverkusen,5910000,11,"3,67",537273,1610354
33744,Maza,Bayer 04 Leverkusen,9100000,23,"7,67",395652,1186441
32080,J. Hofmann,Bayer 04 Leverkusen,1650000,4,"4,00",412500,412500
32129,Andrich,Bayer 04 Leverkusen,1860000,3,"3,00",620000,620000
34448,Eichhorn,Bayer 04 Leverkusen,2390000,0,-,,
34289,Fernández,Bayer 04 Leverkusen,7090000,20,"6,67",354500,1062969
33992,García,Bayer 04 Leverkusen,12160000,25,"8,33",486400,1459784
33530,Tillman,Bayer 04 Leverkusen,4720000,11,"3,67",429091,1286104
33853,Tella,Bayer 04 Leverkusen,2210000,0,-,,
33827,Boniface,Bayer 04 Leverkusen,1890000,3,"3,00",630000,630000
34461,Moreira,Bayer 04 Leverkusen,6310000,4,"1,33",1577500,4744361
33179,Schick,Bayer 04 Leverkusen,15390000,30,"10,00",513000,1539000
34311,Culbreath,Bayer 04 Leverkusen,1120000,0,-,,
34024,Terrier,Bayer 04 Leverkusen,2020000,2,"2,00",1010000,1010000
34285,Ben Seghir,Bayer 04 Leverkusen,1930000,0,-,,
34234,Kofane,Bayer 04 Leverkusen,7360000,16,"5,33",460000,1380863
33122,Diaby,Bayer 04 Leverkusen,11410000,6,"3,00",1901667,3803333
33747,Seimen,VfB Stuttgart,1850000,0,-,,
33401,M. Funk,VfB Stuttgart,160000,0,-,,
33342,Drljača,VfB Stuttgart,160000,0,-,,
32891,Bredlow,VfB Stuttgart,2320000,19,"4,75",122105,488421
34112,Jaquez,VfB Stuttgart,710000,0,-,,
34050,Al-Dakhil,VfB Stuttgart,390000,0,-,,
34001,Hendriks,VfB Stuttgart,2690000,9,"3,00",298889,896667
32509,Mittelstädt,VfB Stuttgart,10030000,38,"9,50",263947,1055789
32773,Zagadou,VfB Stuttgart,560000,0,-,,
34115,Jeltsch,VfB Stuttgart,4480000,14,"3,50",320000,1280000
34197,Assignon,VfB Stuttgart,710000,0,-,,
33850,Stergiou,VfB Stuttgart,410000,1,"1,00",410000,410000
32880,Vagnoman,VfB Stuttgart,6870000,34,"8,50",202059,808235
33552,Chabot,VfB Stuttgart,4840000,18,"4,50",268889,1075556
34074,Malanga,VfB Stuttgart,170000,0,-,,
