spieler_id,name,verein,marktwert,punkte,punkte_pro_spiel,mw_pro_punkt,mw_pro_punkteschnitt
30755,Neuer,1. FC Bayern München,2280000,16,"5,33",142500,427767
31216,Ulreich,1. FC Bayern München,160000,0,-,,
33494,Urbig,1. FC Bayern München,1100000,3,"3,00",366667,366667
34205,Kiala,1. FC Bayern München,170000,0,-,,
33975,Brown,1. FC Bayern München,5710000,10,"2,50",571000,2284000
33894,Boey,1. FC Bayern München,410000,0,-,,
33823,Kim,1. FC Bayern München,4510000,15,"5,00",300667,902000
33796,Buchmann,1. FC Bayern München,210000,0,-,,
33496,Itō,1. FC Bayern München,910000,0,-,,
33386,Stanišić,1. FC Bayern München,3900000,8,"2,67",487500,1460674
33021,Davies,1. FC Bayern München,9850000,34,"8,50",289706,1158824
32800,Laimer,1. FC Bayern München,4840000,-1,"-0,50",-4840000,-9680000
32720,Upamecano,1. FC Bayern München,7740000,32,"8,00",241875,967500
32157,Tah,1. FC Bayern München,7150000,22,"7,33",325000,975443
33236,Musiala,1. FC Bayern München,14530000,15,"5,00",968667,2906000
34207,Santos Daiber,1. FC Bayern München,170000,0,-,,
34206,Karl,1. FC Bayern München,7940000,12,"4,00",661667,1985000
32445,Kimmich,1. FC Bayern München,14980000,34,"8,50",440588,1762353
34357,Osmani,1. FC Bayern München,260000,0,-,,
33854,Pavlović,1. FC Bayern München,13210000,38,"9,50",347632,1390526
34466,Saibari,1. FC Bayern München,14290000,26,"6,50",549615,2198462
33504,Bischof,1. FC Bayern München,6750000,17,"4,25",397059,1588235
34321,Sapoko Ndiaye,1. FC Bayern München,890000,0,-,,
34350,Cardozo,1. FC Bayern München,390000,0,-,,
34254,Luis Díaz,1. FC Bayern München,14700000,17,"4,25",864706,3458824
34014,Olise,1. FC Bayern München,22800000,47,"11,75",485106,1940426
32696,Gnabry,1. FC Bayern München,9140000,2,"2,00",4570000,4570000
33838,Kane,1. FC Bayern München,22280000,36,"9,00",618889,2475556
34524,Binder,1. FC Bayern München,890000,0,-,,
31988,Drewes,Borussia Dortmund,160000,0,-,,
33539,Ostrzinski,Borussia Dortmund,160000,0,-,,
32638,Kobel,Borussia Dortmund,3290000,23,"5,75",143043,572174
32841,Meyer,Borussia Dortmund,260000,0,-,,
31935,Can,Borussia Dortmund,500000,0,-,,
34084,Mané,Borussia Dortmund,1180000,4,"2,00",295000,590000
34423,Prates,Borussia Dortmund,670000,3,"3,00",223333,223333
33167,Bensebaini,Borussia Dortmund,3220000,5,"2,50",644000,1288000
33141,Ryerson,Borussia Dortmund,4750000,13,"3,25",365385,1461538
33038,N. Schlotterbeck,Borussia Dortmund,10020000,13,"6,50",770769,1541538
34422,Gadou,Borussia Dortmund,4320000,14,"3,50",308571,1234286
34346,Reggiani,Borussia Dortmund,800000,2,"2,00",400000,400000
32452,Anton,Borussia Dortmund,7930000,25,"6,25",317200,1268800
34114,Svensson,Borussia Dortmund,6740000,25,"6,25",269600,1078400
34424,Lerma,Borussia Dortmund,270000,0,-,,
34495,Karetsas,Borussia Dortmund,14570000,15,"5,00",971333,2914000
34503,Konstantelias,Borussia Dortmund,10070000,12,"12,00",839167,839167
34505,Veerman,Borussia Dortmund,11980000,15,"3,75",798667,3194667
34507,dos Santos,Borussia Dortmund,530000,0,-,,
34364,Kaba,Borussia Dortmund,200000,0,-,,
34519,Nwaneri,Borussia Dortmund,11480000,13,"4,33",883077,2651270
32590,Sabitzer,Borussia Dortmund,2950000,8,"2,67",368750,1104869
33208,Beier,Borussia Dortmund,7410000,22,"5,50",336818,1347273
33498,F. Nmecha,Borussia Dortmund,12770000,35,"8,75",364857,1459429
34117,Chukwuemeka,Borussia Dortmund,1270000,2,"2,00",635000,635000
34200,Bellingham,Borussia Dortmund,8990000,27,"6,75",332963,1331852
34283,Fábio Silva,Borussia Dortmund,7980000,19,"6,33",420000,1260664
32667,Guirassy,Borussia Dortmund,14850000,32,"8,00",464062,1856250
34347,Inácio,Borussia Dortmund,2860000,-4,"-4,00",-715000,-715000
34362,Albert,Borussia Dortmund,940000,0,-,,
33919,Vandevoordt,RB Leipzig,2810000,23,"5,75",122174,488696
32267,Zingerle,RB Leipzig,160000,0,-,,
32481,Nyland,RB Leipzig,530000,0,-,,
34479,Estève,RB Leipzig,4420000,16,"5,33",276250,829268
34431,Koné,RB Leipzig,460000,0,-,,
31846,W. Orbán,RB Leipzig,7780000,33,"8,25",235758,943030
33848,Finkgräfe,RB Leipzig,450000,2,"2,00",225000,225000
33837,Lukeba,RB Leipzig,3700000,8,"4,00",462500,925000
33436,Raum,RB Leipzig,7710000,21,"5,25",367143,1468571
32461,Henrichs,RB Leipzig,3000000,8,"4,00",375000,750000
32581,Klostermann,RB Leipzig,360000,0,-,,
32889,Baku,RB Leipzig,6390000,31,"7,75",206129,824516
33353,Reitz,RB Leipzig,6880000,12,"12,00",573333,573333
34348,Kaltefleiter,RB Leipzig,170000,0,-,,
34238,Maksimović,RB Leipzig,3070000,10,"5,00",307000,614000
34185,Banzuzi,RB Leipzig,3880000,8,"2,00",485000,1940000
34042,Gebel,RB Leipzig,170000,0,-,,
34518,El Aynaoui,RB Leipzig,7790000,13,"4,33",599231,1799076
33991,Ouédraogo,RB Leipzig,3910000,6,"6,00",651667,651667
