spieler_id,name,verein,marktwert,punkte,punkte_pro_spiel,mw_pro_punkt,mw_pro_punkteschnitt
30755,Neuer,1. FC Bayern München,2250000,10,"5,00",225000,450000
31216,Ulreich,1. FC Bayern München,160000,0,-,,
33494,Urbig,1. FC Bayern München,1330000,3,"3,00",443333,443333
34205,Kiala,1. FC Bayern München,190000,0,-,,
33975,Brown,1. FC Bayern München,6220000,7,"2,33",888571,2669528
33894,Boey,1. FC Bayern München,490000,0,-,,
33823,Kim,1. FC Bayern München,4370000,12,"6,00",364167,728333
33796,Buchmann,1. FC Bayern München,180000,0,-,,
33496,Itō,1. FC Bayern München,1290000,0,-,,
33386,Stanišić,1. FC Bayern München,4140000,7,"3,50",591429,1182857
33021,Davies,1. FC Bayern München,8160000,23,"7,67",354783,1063885
32800,Laimer,1. FC Bayern München,4740000,-1,"-0,50",-4740000,-9480000
32720,Upamecano,1. FC Bayern München,8690000,29,"9,67",299655,898656
32157,Tah,1. FC Bayern München,6680000,14,"7,00",477143,954286
33236,Musiala,1. FC Bayern München,14110000,2,"1,00",7055000,14110000
34207,Santos Daiber,1. FC Bayern München,180000,0,-,,
34206,Karl,1. FC Bayern München,8200000,12,"4,00",683333,2050000
32445,Kimmich,1. FC Bayern München,14470000,27,"9,00",535926,1607778
34357,Osmani,1. FC Bayern München,310000,0,-,,
33854,Pavlović,1. FC Bayern München,12040000,31,"10,33",388387,1165537
34466,Saibari,1. FC Bayern München,15240000,14,"4,67",1088571,3263383
33504,Bischof,1. FC Bayern München,5480000,9,"3,00",608889,1826667
34321,Sapoko Ndiaye,1. FC Bayern München,1320000,0,-,,
34350,Cardozo,1. FC Bayern München,390000,0,-,,
34254,Luis Díaz,1. FC Bayern München,15170000,14,"4,67",1083571,3248394
34014,Olise,1. FC Bayern München,21000000,26,"8,67",807692,2422145
32696,Gnabry,1. FC Bayern München,8270000,0,-,,
33838,Kane,1. FC Bayern München,23030000,24,"8,00",959583,2878750
34524,Binder,1. FC Bayern München,340000,0,-,,
31988,Drewes,Borussia Dortmund,160000,0,-,,
33539,Ostrzinski,Borussia Dortmund,160000,0,-,,
32638,Kobel,Borussia Dortmund,3210000,14,"4,67",229286,687366
32841,Meyer,Borussia Dortmund,320000,0,-,,
31935,Can,Borussia Dortmund,400000,0,-,,
34084,Mané,Borussia Dortmund,1060000,4,"2,00",265000,530000
34423,Prates,Borussia Dortmund,900000,3,"3,00",300000,300000
33167,Bensebaini,Borussia Dortmund,3770000,3,"3,00",1256667,1256667
33141,Ryerson,Borussia Dortmund,4930000,12,"4,00",410833,1232500
33038,N. Schlotterbeck,Borussia Dortmund,10360000,7,"7,00",1480000,1480000
34422,Gadou,Borussia Dortmund,5010000,11,"3,67",455455,1365123
34346,Reggiani,Borussia Dortmund,960000,2,"2,00",480000,480000
32452,Anton,Borussia Dortmund,7180000,21,"7,00",341905,1025714
34114,Svensson,Borussia Dortmund,6710000,22,"7,33",305000,915416
34424,Lerma,Borussia Dortmund,350000,0,-,,
34495,Karetsas,Borussia Dortmund,16720000,11,"5,50",1520000,3040000
34503,Konstantelias,Borussia Dortmund,9600000,12,"12,00",800000,800000
34505,Veerman,Borussia Dortmund,10360000,8,"2,67",1295000,3880150
34507,dos Santos,Borussia Dortmund,680000,0,-,,
34364,Kaba,Borussia Dortmund,230000,0,-,,
34519,Nwaneri,Borussia Dortmund,10010000,9,"4,50",1112222,2224444
32590,Sabitzer,Borussia Dortmund,3650000,7,"3,50",521429,1042857
33208,Beier,Borussia Dortmund,6110000,13,"4,33",470000,1411085
33498,F. Nmecha,Borussia Dortmund,9440000,25,"8,33",377600,1133253
34117,Chukwuemeka,Borussia Dortmund,1920000,2,"2,00",960000,960000
34200,Bellingham,Borussia Dortmund,9320000,21,"7,00",443810,1331429
34283,Fábio Silva,Borussia Dortmund,9070000,17,"8,50",533529,1067059
32667,Guirassy,Borussia Dortmund,15280000,29,"9,67",526897,1580145
34347,Inácio,Borussia Dortmund,3580000,-4,"-4,00",-895000,-895000
34362,Albert,Borussia Dortmund,1340000,0,-,,
33919,Vandevoordt,RB Leipzig,2910000,17,"5,67",171176,513228
32267,Zingerle,RB Leipzig,160000,0,-,,
32481,Nyland,RB Leipzig,680000,0,-,,
34479,Estève,RB Leipzig,4310000,11,"5,50",391818,783636
34431,Koné,RB Leipzig,580000,0,-,,
31846,W. Orbán,RB Leipzig,7010000,25,"8,33",280400,841537
33848,Finkgräfe,RB Leipzig,480000,2,"2,00",240000,240000
33837,Lukeba,RB Leipzig,4830000,8,"4,00",603750,1207500
33436,Raum,RB Leipzig,8630000,15,"5,00",575333,1726000
32461,Henrichs,RB Leipzig,2710000,8,"4,00",338750,677500
32581,Klostermann,RB Leipzig,470000,0,-,,
32889,Baku,RB Leipzig,7750000,27,"9,00",287037,861111
33353,Reitz,RB Leipzig,4870000,12,"12,00",405833,405833
34348,Kaltefleiter,RB Leipzig,210000,0,-,,
34238,Maksimović,RB Leipzig,3070000,8,"8,00",383750,383750
34185,Banzuzi,RB Leipzig,4010000,4,"1,33",1002500,3015038
34042,Gebel,RB Leipzig,180000,0,-,,
34518,El Aynaoui,RB Leipzig,6560000,8,"4,00",820000,1640000
33991,Ouédraogo,RB Leipzig,4660000,6,"6,00",776667,776667
32977,Baumgartner,RB Leipzig,6150000,0,-,,
33695,Gruda,RB Leipzig,9310000,11,"5,50",846364,1692727
33769,Seiwald,RB Leipzig,4010000,7,"3,50",572857,1145714
34515,Guiu,RB Leipzig,4700000,1,"1,00",4700000,4700000
33151,Nkunku,RB Leipzig,18400000,22,"7,33",836364,2510232
34309,Konaté,RB Leipzig,650000,1,"1,00",650000,650000
34271,Rômulo,RB Leipzig,6680000,10,"10,00",668000,668000
34240,Bakayoko,RB Leipzig,1950000,0,"0,00",,
34116,T. Gomis,RB Leipzig,4840000,15,"5,00",322667,968000
34039,Nusa,RB Leipzig,12540000,31,"10,33",404516,1213940
31827,Blaswich,Bayer 04 Leverkusen,300000,0,-,,
32007,Lomb,Bayer 04 Leverkusen,160000,0,-,,
