spieler_id,name,verein,marktwert,punkte,punkte_pro_spiel,mw_pro_punkt,mw_pro_punkteschnitt
30755,Neuer,1. FC Bayern München,2000000,6,"6,00",333333,333333
34284,Bärtl,1. FC Bayern München,160000,0,-,,
33494,Urbig,1. FC Bayern München,1270000,0,-,,
34353,Prescott,1. FC Bayern München,160000,0,-,,
34101,Klanac,1. FC Bayern München,160000,0,-,,
31216,Ulreich,1. FC Bayern München,180000,0,-,,
32800,Laimer,1. FC Bayern München,5810000,1,"1,00",5810000,5810000
34205,Kiala,1. FC Bayern München,170000,0,-,,
33975,Brown,1. FC Bayern München,7690000,2,"2,00",3845000,3845000
33894,Boey,1. FC Bayern München,650000,0,-,,
33823,Kim,1. FC Bayern München,4300000,4,"4,00",1075000,1075000
33796,Buchmann,1. FC Bayern München,180000,0,-,,
32720,Upamecano,1. FC Bayern München,7510000,16,"16,00",469375,469375
33496,Itō,1. FC Bayern München,1190000,0,-,,
32157,Tah,1. FC Bayern München,5740000,3,"3,00",1913333,1913333
33386,Stanišić,1. FC Bayern München,4000000,2,"2,00",2000000,2000000
33021,Davies,1. FC Bayern München,5970000,8,"8,00",746250,746250
34207,Santos Daiber,1. FC Bayern München,180000,0,-,,
34206,Karl,1. FC Bayern München,7080000,1,"1,00",7080000,7080000
34321,Sapoko Ndiaye,1. FC Bayern München,2070000,0,-,,
34357,Osmani,1. FC Bayern München,260000,0,-,,
33236,Musiala,1. FC Bayern München,9190000,0,-,,
33854,Pavlović,1. FC Bayern München,8700000,13,"13,00",669231,669231
34466,Saibari,1. FC Bayern München,18320000,9,"9,00",2035556,2035556
32445,Kimmich,1. FC Bayern München,14820000,12,"12,00",1235000,1235000
33504,Bischof,1. FC Bayern München,5360000,3,"3,00",1786667,1786667
32696,Gnabry,1. FC Bayern München,6760000,0,-,,
34350,Cardozo,1. FC Bayern München,550000,0,-,,
34014,Olise,1. FC Bayern München,19760000,10,"10,00",1976000,1976000
34254,Luis Díaz,1. FC Bayern München,15920000,9,"9,00",1768889,1768889
33838,Kane,1. FC Bayern München,20840000,7,"7,00",2977143,2977143
31988,Drewes,Borussia Dortmund,160000,0,-,,
33539,Ostrzinski,Borussia Dortmund,160000,0,-,,
32638,Kobel,Borussia Dortmund,3280000,6,"6,00",546667,546667
32841,Meyer,Borussia Dortmund,340000,0,-,,
