spieler_id,name,verein,marktwert,punkte,punkte_pro_spiel,mw_pro_punkt,mw_pro_punkteschnitt
30755,Neuer,1. FC Bayern München,2340000,16,"5,33",146250,439024
31216,Ulreich,1. FC Bayern München,160000,0,-,,
33494,Urbig,1. FC Bayern München,1220000,3,"3,00",406667,406667
34205,Kiala,1. FC Bayern München,160000,0,-,,
33975,Brown,1. FC Bayern München,5650000,10,"2,50",565000,2260000
33894,Boey,1. FC Bayern München,520000,0,-,,
33823,Kim,1. FC Bayern München,4320000,15,"5,00",288000,864000
33796,Buchmann,1. FC Bayern München,170000,0,-,,
33496,Itō,1. FC Bayern München,1090000,0,-,,
33386,Stanišić,1. FC Bayern München,4170000,8,"2,67",521250,1561798
33021,Davies,1. FC Bayern München,9130000,34,"8,50",268529,1074118
32800,Laimer,1. FC Bayern München,4340000,-1,"-0,50",-4340000,-8680000
32720,Upamecano,1. FC Bayern München,8380000,32,"8,00",261875,1047500
32157,Tah,1. FC Bayern München,6990000,22,"7,33",317727,953615
33236,Musiala,1. FC Bayern München,16170000,15,"5,00",1078000,3234000
34207,Santos Daiber,1. FC Bayern München,160000,0,-,,
34206,Karl,1. FC Bayern München,8380000,12,"4,00",698333,2095000
32445,Kimmich,1. FC Bayern München,15970000,34,"8,50",469706,1878824
34357,Osmani,1. FC Bayern München,300000,0,-,,
33854,Pavlović,1. FC Bayern München,13050000,38,"9,50",343421,1373684
34466,Saibari,1. FC Bayern München,15640000,26,"6,50",601538,2406154
33504,Bischof,1. FC Bayern München,6410000,17,"4,25",377059,1508235
34321,Sapoko Ndiaye,1. FC Bayern München,1110000,0,-,,
34350,Cardozo,1. FC Bayern München,350000,0,-,,
34254,Luis Díaz,1. FC Bayern München,14880000,17,"4,25",875294,3501176
34014,Olise,1. FC Bayern München,22510000,47,"11,75",478936,1915745
32696,Gnabry,1. FC Bayern München,8830000,2,"2,00",4415000,4415000
33838,Kane,1. FC Bayern München,22280000,36,"9,00",618889,2475556
34524,Binder,1. FC Bayern München,640000,0,-,,
