spieler_id,name,verein,marktwert,punkte,punkte_pro_spiel,mw_pro_punkt,mw_pro_punkteschnitt
30755,Neuer,1. FC Bayern München,2130000,10,"5,00",213000,426000
31216,Ulreich,1. FC Bayern München,160000,0,-,,
33494,Urbig,1. FC Bayern München,1110000,3,"3,00",370000,370000
34205,Kiala,1. FC Bayern München,180000,0,-,,
33975,Brown,1. FC Bayern München,6450000,7,"2,33",921429,2768240
33894,Boey,1. FC Bayern München,480000,0,-,,
33823,Kim,1. FC Bayern München,4300000,12,"6,00",358333,716667
33796,Buchmann,1. FC Bayern München,180000,0,-,,
33496,Itō,1. FC Bayern München,1210000,0,-,,
33386,Stanišić,1. FC Bayern München,4120000,7,"3,50",588571,1177143
33021,Davies,1. FC Bayern München,8040000,23,"7,67",349565,1048240
32800,Laimer,1. FC Bayern München,4810000,-1,"-0,50",-4810000,-9620000
32720,Upamecano,1. FC Bayern München,8630000,29,"9,67",297586,892451
32157,Tah,1. FC Bayern München,6650000,14,"7,00",475000,950000
33236,Musiala,1. FC Bayern München,14570000,2,"1,00",7285000,14570000
34207,Santos Daiber,1. FC Bayern München,180000,0,-,,
34206,Karl,1. FC Bayern München,8190000,12,"4,00",682500,2047500
32445,Kimmich,1. FC Bayern München,13940000,27,"9,00",516296,1548889
34357,Osmani,1. FC Bayern München,310000,0,-,,
33854,Pavlović,1. FC Bayern München,11960000,31,"10,33",385806,1157793
34466,Saibari,1. FC Bayern München,15410000,14,"4,67",1100714,3299786
33504,Bischof,1. FC Bayern München,5240000,9,"3,00",582222,1746667
34321,Sapoko Ndiaye,1. FC Bayern München,1270000,0,-,,
34350,Cardozo,1. FC Bayern München,380000,0,-,,
34254,Luis Díaz,1. FC Bayern München,14430000,14,"4,67",1030714,3089936
34014,Olise,1. FC Bayern München,20190000,26,"8,67",776538,2328720
32696,Gnabry,1. FC Bayern München,8230000,0,-,,
33838,Kane,1. FC Bayern München,22980000,24,"8,00",957500,2872500
34524,Binder,1. FC Bayern München,360000,0,-,,
31988,Drewes,Borussia Dortmund,160000,0,-,,
33539,Ostrzinski,Borussia Dortmund,160000,0,-,,
32638,Kobel,Borussia Dortmund,3220000,14,"4,67",230000,689507
32841,Meyer,Borussia Dortmund,330000,0,-,,
31935,Can,Borussia Dortmund,390000,0,-,,
34084,Mané,Borussia Dortmund,1070000,4,"2,00",267500,535000
34423,Prates,Borussia Dortmund,940000,3,"3,00",313333,313333
33167,Bensebaini,Borussia Dortmund,4020000,3,"3,00",1340000,1340000
33141,Ryerson,Borussia Dortmund,5370000,12,"4,00",447500,1342500
33038,N. Schlotterbeck,Borussia Dortmund,10140000,7,"7,00",1448571,1448571
34422,Gadou,Borussia Dortmund,4840000,11,"3,67",440000,1318801
34346,Reggiani,Borussia Dortmund,940000,2,"2,00",470000,470000
32452,Anton,Borussia Dortmund,6870000,21,"7,00",327143,981429
34114,Svensson,Borussia Dortmund,6530000,22,"7,33",296818,890859
34424,Lerma,Borussia Dortmund,340000,0,-,,
34495,Karetsas,Borussia Dortmund,17770000,11,"5,50",1615455,3230909
34503,Konstantelias,Borussia Dortmund,10100000,12,"12,00",841667,841667
34505,Veerman,Borussia Dortmund,9720000,8,"2,67",1215000,3640449
34507,dos Santos,Borussia Dortmund,680000,0,-,,
34364,Kaba,Borussia Dortmund,210000,0,-,,
34519,Nwaneri,Borussia Dortmund,10480000,9,"4,50",1164444,2328889
32590,Sabitzer,Borussia Dortmund,3710000,7,"3,50",530000,1060000
33208,Beier,Borussia Dortmund,6090000,13,"4,33",468462,1406467
33498,F. Nmecha,Borussia Dortmund,9200000,25,"8,33",368000,1104442
34117,Chukwuemeka,Borussia Dortmund,1820000,2,"2,00",910000,910000
34200,Bellingham,Borussia Dortmund,9320000,21,"7,00",443810,1331429
34283,Fábio Silva,Borussia Dortmund,9070000,17,"8,50",533529,1067059
32667,Guirassy,Borussia Dortmund,16150000,29,"9,67",556897,1670114
34347,Inácio,Borussia Dortmund,3720000,-4,"-4,00",-930000,-930000
34362,Albert,Borussia Dortmund,1370000,0,-,,
33919,Vandevoordt,RB Leipzig,2800000,17,"5,67",164706,493827
32267,Zingerle,RB Leipzig,160000,0,-,,
32481,Nyland,RB Leipzig,680000,0,-,,
34479,Estève,RB Leipzig,4230000,11,"5,50",384545,769091
34431,Koné,RB Leipzig,520000,0,-,,
