spieler_id,name,verein,marktwert,punkte,punkte_pro_spiel,mw_pro_punkt,mw_pro_punkteschnitt
30755,Neuer,1. FC Bayern München,1860000,6,"6,00",310000,310000
34284,Bärtl,1. FC Bayern München,160000,0,-,,
33494,Urbig,1. FC Bayern München,1510000,0,-,,
34353,Prescott,1. FC Bayern München,180000,0,-,,
34101,Klanac,1. FC Bayern München,160000,0,-,,
31216,Ulreich,1. FC Bayern München,180000,0,-,,
32800,Laimer,1. FC Bayern München,5950000,1,"1,00",5950000,5950000
33823,Kim,1. FC Bayern München,3550000,4,"4,00",887500,887500
33796,Buchmann,1. FC Bayern München,180000,0,-,,
33894,Boey,1. FC Bayern München,630000,0,-,,
32720,Upamecano,1. FC Bayern München,6400000,16,"16,00",400000,400000
33496,Itō,1. FC Bayern München,1040000,0,-,,
32157,Tah,1. FC Bayern München,6380000,3,"3,00",2126667,2126667
33386,Stanišić,1. FC Bayern München,4760000,2,"2,00",2380000,2380000
33975,Brown,1. FC Bayern München,9300000,2,"2,00",4650000,4650000
33021,Davies,1. FC Bayern München,4390000,8,"8,00",548750,548750
34205,Kiala,1. FC Bayern München,190000,0,-,,
34206,Karl,1. FC Bayern München,8950000,1,"1,00",8950000,8950000
34207,Santos Daiber,1. FC Bayern München,180000,0,-,,
34321,Sapoko Ndiaye,1. FC Bayern München,2410000,0,-,,
34357,Osmani,1. FC Bayern München,250000,0,-,,
33504,Bischof,1. FC Bayern München,6470000,3,"3,00",2156667,2156667
33854,Pavlović,1. FC Bayern München,7620000,13,"13,00",586154,586154
34466,Saibari,1. FC Bayern München,16050000,9,"9,00",1783333,1783333
33713,Ibrahimović,1. FC Bayern München,2500000,0,-,,
32445,Kimmich,1. FC Bayern München,15000000,12,"12,00",1250000,1250000
33236,Musiala,1. FC Bayern München,9370000,0,-,,
32696,Gnabry,1. FC Bayern München,6820000,0,-,,
34350,Cardozo,1. FC Bayern München,720000,0,-,,
34014,Olise,1. FC Bayern München,20410000,10,"10,00",2041000,2041000
34254,Luis Díaz,1. FC Bayern München,16810000,9,"9,00",1867778,1867778
33838,Kane,1. FC Bayern München,21840000,7,"7,00",3120000,3120000
33539,Ostrzinski,Borussia Dortmund,170000,0,-,,
31988,Drewes,Borussia Dortmund,160000,0,-,,
32638,Kobel,Borussia Dortmund,3590000,0,-,,
32841,Meyer,Borussia Dortmund,300000,0,-,,
34084,Mané,Borussia Dortmund,1450000,0,-,,
34114,Svensson,Borussia Dortmund,4110000,0,-,,
34346,Reggiani,Borussia Dortmund,930000,0,-,,
34422,Gadou,Borussia Dortmund,5290000,0,-,,
34423,Prates,Borussia Dortmund,460000,0,-,,
31935,Can,Borussia Dortmund,550000,0,-,,
33167,Bensebaini,Borussia Dortmund,3540000,0,-,,
33141,Ryerson,Borussia Dortmund,5500000,0,-,,
33038,N. Schlotterbeck,Borussia Dortmund,5990000,0,-,,
32452,Anton,Borussia Dortmund,6980000,0,-,,
33208,Beier,Borussia Dortmund,6140000,0,-,,
